"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Kosciusko",,"IN","Warsaw, IN","Warsaw, IN",,9.581351094196,,,,134800,1.50602409638554,9.9510603588907,,1.7,0.127292817679558,0.0190972222222222,110.5
"County","La Crosse",,"WI","La Crosse, WI","La Crosse, WI-MN",,8.51569933396765,87.4279,,1.0955,137300,0.0728862973760933,10.5475040257649,0.0225491624180627,0.7,0.117552334943639,0.0242360379346681,79
"County","Lafayette",,"AR",,,,9.80970504281636,,,,74800,0.402684563758389,28.5223367697594,,5.8,0.124161073825503,0,
"County","Lafayette",,"MS","Oxford, MS","Oxford, MS",,5.80399619410086,,,,144400,-0.345065562456867,-0.960219478737997,,0,0.158988256549232,0.0184659090909091,
"County","Lafourche",,"LA","Houma, LA","Houma-Bayou Cane-Thibodaux, LA",,7.36441484300666,,,,137400,1.17820324005891,5.52995391705069,-0.0240684133915575,31.7,0.128780487804878,0.0387205387205387,89
"County","Lancaster",,"NE","Lincoln, NE","Lincoln, NE",,8.82968601332065,87.1083,2.7845,2.8077,141800,0.353857041755131,5.74198359433259,0.0309379407616361,30.4,0.0858986615678776,0.0189204229271007,80
"County","Lancaster",,"PA","Lancaster, PA","Lancaster, PA",,4.01522359657469,81.0722,7.9142,4.3447,179500,0.167410714285714,3.16091954022989,0.0216880222841225,25.3,0.120925110132159,0.0513433515482696,105
"County","Lancaster",,"SC","Lancaster, SC","Lancaster, SC",,1.11322549952426,70.6106,9.7281,7.4779,129900,-0.83969465648855,-2.47747747747748,,40.4,0.125716806352007,0.0491228070175439,132
"County","Lexington",,"SC","Columbia, SC","Columbia, SC",,0.780209324452902,66.861,15.3846,8.3541,126700,0.0789889415481833,2.01288244766506,0.0301499605367008,57.9,0.158049388578891,0.0698591549295775,119
"County","Limestone",,"TX",,,,9.57183634633682,,,,95500,1.48777895855473,13.0177514792899,,0,0.171428571428571,0.0454545454545455,
"County","Manitowoc",,"WI","Manitowoc, WI","Manitowoc, WI",,3.00666032350143,71.4387,2.6685,2.8573,104100,-0.478011472275335,-0.573065902578797,,28.2,0.176701570680628,0.0291938997821351,111
