"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Cherryland","Hayward","CA","San Francisco","Alameda",235500,227500,221000,219300,221800,224900,225800,225500,225200,226500,228300,230300,232600,234600,237100,239800,241500,242300,241200,239900,243100,249200,253500,255800,258200,261400,263900,264200,262400,261500,263400,268500,276200,283600,287500,290700,296500,304300,312400,320900,330300,339400,347100,349900,349100,348900,351100,356400,364800,374600,387200,400800,408000,412800,420100,427500,431600,433500,436200,440100,441600,438200,433000,429600,431700,437000,443000,448000,454300,457800,458900,465300,484600,506600,523800,539200,553700,559200,562200,567600,568600,568700,575400,578400,575200,577400,579900,574400,570900,575400,579800,584800,595500,608900,621400,634600,643400,642500,639900,643200,651700,664200,674500,685200,701900,721300,737200,750500,763400,779100,794500,805400,813700,818300,829600,844300,847400,840400,841200,846500,844000,841400,847900,858400,860200,860300,859900,856800,852600,853700,852000,846700,841700,837600,830900,826600,826400,825600,818000,804400,787900,764700,739700,719300,703100,685400,668300,651200,631400,611900,596200,584000,574400,566800,559700,552700,547400,542900,540600,538300,534100,529700,529600,533600,538600,549600,558000,557700,550300,544000,537300,530700,523500,515000,508000,497400,482300,466100,455200,444500,434000,426500,422700,420100,421300,423200,422000,425200,431700,432500,430300,431600,435600,441200,445900,448300,450800,453000,454400,455600,462200,474700,487800,500100,517600,533200,545200,558100,570500,581000,592900,601200,605600,613800,623200,639600,663100,680400,687100,696300,713100,733200,741500,739800
"Provincetowne","Charlotte","NC","Charlotte","Mecklenburg",222200,224600,222900,220300,217800,216400,218200,221100,221700,222500,227500,233400,235000,232600,232100,231000,229300,229500,231900,233500,236400,239600,242700,245400,247000,250200,256100,259600,260800,261600,262000,260300,255800,250200,245600,243300,244700,247300,248000,247300,245100,246000,248200,247100,245400,247600,248100,245900,244300,243200,243800,250700,258600,261200,263300,267600,271100,274500,279800,282900,282500,281100,280300,278300,277200,275900,273400,273200,274200,273600,272100,272500,271900,273100,274400,273500,271900,273600,276200,280300,286000,287600,286300,285700,285800,285300,285300,284400,283300,283000,283100,283300,284600,286600,284300,282800,287200,291800,292100,292800,293800,294200,295100,296300,295900,296700,301800,307900,311700,312800,313400,319300,328500,332600,332500,332700,332900,334400,335500,336400,339100,343900,348600,352100,355300,358900,362200,363800,365700,367800,374200,378900,376700,373300,376400,379000,380900,385500,389600,388200,385500,385400,384900,381700,379200,377800,375100,370500,366900,362600,357900,355200,355300,353400,353700,353800,350600,347000,347300,346600,344600,341900,341000,342900,345200,346100,341300,337500,337200,339300,337900,335100,330700,330300,330300,328100,324800,323900,325000,325200,324500,323500,322700,322600,322300,320900,319500,318800,319200,319300,319200,321300,327000,332300,335700,337400,338000,337800,339400,342600,344400,344100,343500,346500,352500,356900,358200,359400,361100,365000,370500,375500,379000,382400,383500,381500,378300,376500,374800,374500,375800,375900,375600,376500
"Palolo","Honolulu","HI","Honolulu","Honolulu",466100,459900,453400,448300,443200,438900,434500,429500,424000,420100,415600,408700,399800,394300,390400,387900,386800,384400,378800,374800,375800,379600,382500,382200,382900,385000,387200,386800,386300,385500,386200,386400,384400,382000,380200,378300,376000,374000,372200,371700,371200,370900,369200,367800,369400,370000,367400,367400,371900,377100,379600,380200,383500,387800,391600,393600,396300,399700,405100,410400,414200,414800,415000,414500,411600,406900,405800,407900,410100,412400,416500,420300,421900,422500,425900,432500,441400,454200,466600,475800,482600,489800,497300,504600,512100,523900,536200,546000,554600,560600,565100,572900,583300,594200,603700,612000,620200,628400,636100,643400,651500,662100,672700,682800,691600,699400,707000,717500,728800,740700,754300,771400,785900,798100,813000,827200,836500,843900,852300,860500,867000,867600,864500,862800,861000,856800,851900,846800,842800,840600,837500,833200,831100,831700,832100,830300,829300,831800,836800,839600,839100,837600,837300,838700,840700,842700,843600,842900,842200,841100,835200,827500,822200,819300,815700,810300,803800,800800,801400,801700,799300,797200,798100,801600,806600,810000,812600,818100,825600,832100,835100,833900,830600,828700,825600,823300,823400,823400,822100,820700,823000,823500,819700,816200,817400,817200,816500,815800,816600,819200,824000,829500,835000,839200,842400,846300,852700,859000,864200,867000,868100,871200,876700,879900,881400,884600,889600,900500,913700,923800,932000,944400,956600,965000,973100,973100,957900,941600,941000,948000,950900,950000,951700,954300
"Northwest","Portland","OR","Portland","Multnomah",317800,318100,318700,321200,323500,325800,328300,332000,332600,332900,335500,339100,342300,349700,358100,361700,365100,374200,383400,388300,391800,396300,400900,405600,406300,402800,402700,408000,412700,412900,412500,414100,416500,416700,413700,409500,410800,415600,419500,422100,424300,425300,428300,432600,438500,445200,451100,455200,456500,455400,455000,455700,457500,459700,459200,460500,464300,468100,471900,478600,484700,489400,494900,500800,505600,507800,510200,512100,512600,512700,515100,518300,523900,530500,534900,538800,543900,546900,549600,553600,561100,568000,571500,572800,574700,574400,575200,575300,573500,572700,573900,574700,576100,579000,583200,586400,591700,602700,611200,613200,615600,624500,636500,648500,658600,670800,681700,692200,700400,708000,716100,729200,743100,754800,763900,773600,782100,787300,794200,802800,809400,811900,813000,814900,817700,823800,831000,832800,829400,828800,829500,830500,833200,836900,841500,845800,849200,850200,848000,844600,844700,847500,851600,852300,849300,845600,842900,840300,837700,833000,826300,819800,811700,800400,790100,784300,778100,771600,766900,763300,760700,758200,757700,760600,763900,764700,763600,760700,759900,758100,750500,741600,734900,726800,717700,710100,703300,696000,688000,680700,673800,666000,661500,664100,668900,672900,676500,679200,682700,689600,695300,697500,699200,702600,709300,717100,720300,718600,718900,723300,728300,730800,735700,745600,757800,771500,784400,791700,798200,808900,818400,825300,833700,841800,850000,860600,873100,887700,902600,912200,918800,926400,936300,945300
"Lea Hill","Auburn","WA","Seattle","King",188000,186200,184600,183500,182800,183300,185300,188000,190500,192000,193500,196000,198500,199600,200100,200800,201200,201700,202700,203500,204900,206800,208300,209400,210500,210900,210800,212500,215800,219100,222200,224300,223700,223200,223900,224600,225100,226400,228600,230200,230100,230200,231700,232800,233600,233800,233200,233700,236000,237900,239200,241000,243700,246100,246500,246300,247800,251000,253800,255000,255600,257000,258300,258900,258900,259100,260200,262700,265600,268500,271300,273500,274600,275700,276900,277300,277400,277500,277400,277000,276800,276200,276100,275800,275200,274900,276600,278100,279400,280200,280900,281000,282200,284400,286400,287800,290700,294400,298100,302700,307200,309700,312000,316600,320200,321600,324100,329700,336400,343700,350100,355900,362600,370300,377100,383200,389400,395700,400200,405100,409600,413000,415000,416600,418200,423000,428900,433000,436400,440500,444800,447100,448200,447500,445900,444900,443700,439000,432900,428900,424600,419200,414400,412500,411700,409500,405200,400700,396200,392000,387600,384000,382200,380000,376100,371200,365800,361000,358900,357000,354800,353700,353100,349900,345600,342400,340900,338200,334600,330600,326800,322800,319100,315000,313100,312900,312800,312600,310400,305100,298700,295300,294200,294300,294300,296400,299100,300900,300400,299600,299600,301400,304000,306000,308200,310000,310000,309800,310200,309900,309800,311900,316300,321000,324100,326600,329200,332200,336500,340600,341000,339000,338600,339300,340000,343000,349700,356700,360800,363500,366200,366500,366600,368200
"MacDonald Ranch","Henderson","NV","Las Vegas","Clark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479800,482300,487200,494300,503000,511300,516200,521200,530100,544400,558000,565500,566400,563800,570900,588900,601300,599500,596200,595000,591100,587900,591900,600700,603300,598700,590600,581000,572200,567600,566800,565700,564900,563300,558900,553500,550100,548500,543300,531400,515900,504100,493900,483900,471500,458000,445500,436500,429200,421100,414800,411100,405900,396700,385500,371600,358300,347000,334500,321400,311900,307600,304500,303100,303200,303300,304100,308500,308900,303700,301200,302500,303400,303500,305100,305700,305700,305900,306400,304300,300500,295500,289800,286100,285500,283500,277600,271200,267800,267700,269000,270800,272500,273700,275500,278900,283800,289300,293600,296000,298600,302700,306900,312700,321700,333200,345200,354500,360200,364800,368800,370500,370800,370000,367300,365100,369100,376600,380500,381100,381800,382100,384000,386600
"South Land Park","Sacramento","CA","Sacramento","Sacramento",221000,219900,221200,222700,224100,223500,222000,220800,220800,221900,224200,225400,225800,226900,229000,231100,233300,234200,234400,234400,235300,237700,239600,240400,240700,241300,241900,243000,242900,241400,240600,241400,242900,245100,246100,245000,245200,244900,242400,240100,240900,244700,249300,251900,254200,258600,262400,265800,272600,281900,286400,288300,289800,291700,293700,296700,298700,302000,307800,317000,322600,323100,324400,328000,331500,332300,332000,332400,336800,340500,342500,344300,348300,351900,357500,367900,377600,384700,392100,398800,401000,402800,404200,406100,408900,417900,429000,434400,435400,441800,452600,464300,473800,484100,498700,512200,520900,530000,539900,547300,556000,566900,576900,587200,600200,608100,615600,623200,626000,625200,629500,636200,644000,649200,649200,649200,650500,649200,637900,627900,628900,628800,615400,603700,600400,599000,598500,595500,588900,584900,587900,588700,585300,582500,583100,581700,580300,580000,579700,581500,584400,584300,578300,571900,563800,552900,544600,542500,537300,528100,516900,504800,494500,486000,479400,475700,476700,479300,481300,478600,470200,461000,457100,451700,445200,446100,450800,452100,451100,449400,449300,447800,443000,440800,442400,442000,437200,434200,433700,433100,429000,424100,416400,412000,417100,420600,418100,420800,424800,420100,413200,409800,409500,410200,408900,409700,413300,417100,418100,418300,425500,438200,449800,458900,470300,483000,496400,505800,509300,506600,505600,511500,517000,516400,513700,511500,505800,508500,521500,532000,538600,549100,557200,561200
"McCullough Hills","Henderson","NV","Las Vegas","Clark",202000,198500,196200,194500,193600,193000,194200,196900,199100,198700,198100,197600,196700,196300,196400,195700,193800,192500,192200,192100,192000,191700,190700,190300,191300,192900,195200,198300,201900,204500,204600,203200,203700,204100,204100,204800,205000,203900,204000,205600,207900,209900,210100,209500,210200,212300,213400,213000,212900,213500,213600,214200,215200,216300,217100,218500,220600,223500,226000,227500,229100,230500,231400,232900,234200,234700,236100,238700,240100,241500,243800,246500,248600,250600,253100,255100,256100,257700,260500,263100,265700,269700,274600,279800,284200,286800,287500,289000,292700,299600,307400,315400,323200,331000,343500,361700,380000,395900,412000,427200,442100,454600,464500,470100,472600,472500,469200,463900,465800,474700,483900,490700,496400,502000,508600,515200,521100,524100,523300,520100,516100,512700,512000,510100,504900,498000,492500,489600,489100,490500,492100,491000,488000,484700,479700,471900,464100,456800,449500,443200,437200,430300,421500,413400,406700,399400,390300,382900,377000,368200,355900,343600,332200,321700,313400,305900,298300,290600,283100,276400,270000,264500,261500,259800,260200,262900,262600,258200,253700,251100,248700,247500,247300,248100,249200,249500,246500,243700,244200,246300,245700,243500,241800,241200,240800,240700,240400,239500,237900,236400,235800,235900,236400,237500,240100,243300,245400,246000,248000,251200,254500,256900,261300,268000,274700,279700,284700,290200,296000,302200,308000,313400,318300,321200,323300,326500,330100,332400,334400,334900,336600,341300,344600,345100
"Cheviot Hills","Los Angeles","CA","Los Angeles","Los Angeles",750800,737100,731100,732300,732000,721200,710700,709800,713600,710600,707200,712700,720000,725900,730200,733100,739700,753600,770000,783000,795100,804300,811800,823500,839600,849000,854300,862100,873300,890200,908300,921000,928400,933100,939700,948400,957400,966700,980300,990600,997300,1001200,1006500,1011200,1019800,1035500,1051500,1063800,1076300,1089600,1093600,1087900,1084300,1084500,1080800,1072900,1066400,1065600,1069600,1073400,1075500,1081100,1097400,1123800,1143700,1150000,1154700,1165300,1175600,1188100,1206000,1217500,1216400,1212200,1204000,1199600,1203800,1217100,1231800,1248600,1260000,1270000,1278600,1290100,1306400,1329400,1353400,1373200,1387900,1402300,1422600,1449600,1478000,1505000,1531100,1558300,1584800,1614200,1648100,1683400,1714400,1736100,1751600,1770500,1796900,1817200,1833100,1856000,1894400,1929500,1946200,1946400,1951600,1978600,2013300,2038700,2064000,2087000,2096700,2103300,2107700,2108600,2116100,2138500,2156700,2153700,2134000,2115300,2094700,2078400,2074200,2076800,2082200,2081700,2079600,2080100,2085900,2092200,2099200,2082400,2056100,2043500,2033400,2010200,1982800,1970600,1969800,1961300,1947200,1942800,1939500,1936300,1927500,1907000,1887100,1873100,1864900,1855400,1845200,1840400,1842300,1842100,1845600,1866100,1901100,1932200,1948000,1956000,1953000,1944600,1932700,1917400,1903000,1893900,1887200,1882900,1885500,1891400,1898200,1898300,1890100,1876100,1865000,1860700,1861900,1862800,1873200,1890300,1900200,1910200,1930200,1943600,1950400,1962900,1976400,1985100,1988800,1992800,2005200,2027200,2049300,2066900,2088400,2112700,2133300,2150100,2179200,2214200,2247400,2268800,2265600,2243600,2231400,2233800,2232900,2254400,2306900,2363800,2397100,2425200,2446300,2461900,2478200,2496200
"Cully","Portland","OR","Portland","Multnomah",151500,151500,147900,145700,144500,144000,143800,144600,144600,144600,145900,147100,147000,147600,149200,152000,154200,156000,158100,160600,163400,166400,167400,167700,168200,169500,172500,174900,175300,175600,177300,179100,178700,177700,178000,177900,178200,178900,178400,176900,176300,176100,174400,172800,174000,175700,175200,175700,176600,176700,177600,179600,182300,183100,183400,183200,183200,184900,189100,190800,190900,191200,190800,189200,187200,187200,189200,190500,190600,191400,192500,193400,194400,195500,197600,200900,203900,205800,206600,208200,209600,210500,212100,215100,216600,217700,218900,219200,219700,221000,221500,221200,220700,220000,220100,222400,225000,226200,227300,229400,232500,235700,237900,240200,245300,249900,252500,254200,258000,263200,268400,273000,277700,282400,288500,294200,297600,300700,303200,304600,307000,310500,313200,313800,314400,316600,320700,323400,325100,327700,332200,335000,335400,333700,333100,335000,336300,335000,332100,329900,330300,334000,336500,338100,340500,344300,345400,343800,341100,339600,338800,340200,337700,328600,317300,308100,302400,300000,297900,296600,296700,294900,291700,289900,290100,290600,291700,293200,291300,287500,285300,283800,281500,278600,274700,271600,270100,269100,267800,266200,264800,262800,259600,257100,257100,259500,262600,264400,265200,267300,271000,274300,276000,276200,281100,288500,293800,294900,296200,297500,297300,295500,295700,297700,299900,303600,307300,307100,305200,306900,311600,315000,317900,322300,326300,330100,334500,338600,341900,345000,347200,350000,352500,353800
"Belair","Augusta","GA","Augusta","Richmond",133000,130500,132800,135900,135400,134600,134900,135800,135500,134300,133600,134300,135300,134300,131800,130000,130300,129300,125900,122800,122600,122600,122200,122700,124600,126100,126300,125100,123600,124000,126300,129200,130800,130900,131400,132400,132800,133300,135200,137900,140200,141900,144000,145200,145100,145500,147100,148200,148700,148600,148000,147200,148100,148300,146100,144400,145100,144300,141000,139700,140900,140900,138300,136600,135900,135700,136300,137500,137800,138300,140300,142500,144000,145500,146400,147400,149800,151700,152600,153800,154800,155800,156700,156700,156800,157700,159100,161000,161700,161800,161600,161000,161000,161000,160000,159000,158700,159400,162100,164200,164700,164400,164100,163800,163600,164200,166100,168600,169800,170300,170800,170600,170400,173400,178500,182200,184700,186000,185200,183900,183300,184000,185500,185900,183500,181400,183000,185900,188100,188700,188800,189300,191200,193100,195200,198800,202500,202500,201000,202100,204500,205000,205700,206700,205600,202600,199700,198100,199600,202700,202400,197000,194500,198500,203800,206600,210100,211600,208300,204500,203100,203200,203300,202300,199200,196200,194100,193600,194000,195400,197200,198000,197200,196300,194800,194000,194400,195500,197400,199200,198400,198400,199600,199400,197600,195100,193500,193500,192600,190700,189200,188600,189200,191700,193800,194400,195500,196100,194900,193800,193700,192900,191400,190600,187000,180800,176600,177100,179400,181000,181400,181800,182100,182300,181600,180700,181200,182800,184000,184800,184400,184300,187300,191400
