"RegionName","City","State","Metro","CountyName","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Financial District","San Francisco","CA","San Francisco","San Francisco",22.2222,33.3333,27.027,25.8065,22.5806,16.129,22.2222,37.931,32.2581,33.3333,29.4118,34.375,25.7143,28.5714,37.5,17.3913,18.1818,17.3913,17.3913,15,17.6471,33.3333,28.5714,23.5294,15,23.8095,21.0526,26.3158,33.3333,41.6667,25,,,,,,,,8.3333,,,,,,,,,,,,,,,,
"Bowmanville","Chicago","IL","Chicago","Cook",50,50.7246,36.25,37.3494,43.4783,45.5882,52.6316,44.4444,40.3509,36.0656,35.4839,43.9394,47.3684,50,43.75,40,53.3333,58.5366,56.4103,55.2632,54.5455,58.0645,47.2222,55.2632,55.2632,40.5405,36.1111,52,46.4286,52,43.4783,33.3333,35,30,11.1111,11.1111,11.1111,16.6667,20,26.3158,42.1053,50,55.5556,37.5,46.1538,41.6667,22.7273,20.8333,25,32.5581,37.5,45.9459,50,54.2857,50
"Nevin Community","Charlotte","NC","Charlotte","Mecklenburg",22.619,24.7059,21.6867,41.3043,38.6364,33.3333,35.8491,28.8462,38.5965,48.2143,39.3939,40.2985,33.8235,27.3973,33.3333,23.8806,23.2877,22.973,28.125,28.5714,13.7255,15.6863,15.3846,24.5283,25.4902,38.2979,35.5556,42.4242,25,19.0476,11.1111,14.2857,19.3548,13.6364,22.7273,12,12.9032,22.8571,24.2424,26.4706,23.8095,18.1818,25.8065,22.2222,21.875,30,20,16,18.5185,24.1379,15.1515,11.7647,24.2424,25.8065,21.875
"Goodby's Creek","Jacksonville","FL","Jacksonville","Duval",33.7349,41.25,41.3043,41.25,38.75,37.1795,37.8049,43.4211,48.6111,46.8354,39.7727,44.7059,49.3333,53.8462,57.1429,50,52.7027,53.9683,52.459,56.3636,52.5424,48.9796,42.3077,35.8491,42.8571,34,31.25,35.5556,45.8333,40.4255,42.1053,35.1351,45.2381,46.6667,50,41.8605,40,43.1818,38.7755,31.25,41.3793,45.9459,40.9091,44.186,46.5116,47.8261,48.2143,27.1186,45.098,59.0909,57.4468,41.1765,54,53.8462,49.0566
"Melrose Manors","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",34.7826,36,27.5862,24.2424,26.3158,31.8182,30.7692,35.1351,31.7073,24.4898,28.3019,30,29.7297,23.8095,33.3333,27.2727,30.2326,36.5854,33.3333,29.4118,22.5806,17.8571,20,5,10.3448,6.8966,,9.375,27.2727,17.2414,25,16.6667,12,27.5862,24,20.6897,22.2222,4.3478,,12,12.5,23.3333,29.0323,28.5714,20,22.2222,20,22.2222,35.7143,16.6667,24.2424,29.6296,30.7692,24.1379,20.6897
"Minnehaha","Minneapolis","MN","Minneapolis-St Paul","Hennepin",42.8571,44.1176,51.7241,51.5152,51.1628,52.5,60.9756,67.5676,56.7568,42.5,38.2979,47.619,52.5,43.75,36.3636,36.9565,54.8387,60,33.3333,45.1613,51.6129,63.3333,37.8378,51.2821,42.8571,36,33.3333,30.7692,31.8182,37.931,31.25,30.7692,38.8889,38.8889,52.6316,30.7692,34.7826,39.1304,33.3333,36.6667,57.1429,56,44.4444,42.1053,25,22.7273,33.3333,14.2857,30.7692,53.3333,63.6364,48.3871,39.3939,37.1429,39.1304
"Garden Springs","Lexington","KY","Lexington","Fayette",56.25,50,62.5,62.069,65.3846,54.5455,33.3333,42.1053,52.9412,55,52.1739,53.5714,65.3846,64,75,69.2308,68.4211,61.1111,52.6316,40.9091,54.5455,48,51.8519,45.8333,34.6154,38.0952,38.8889,26.6667,26.3158,31.8182,28.5714,36.8421,38.0952,29.1667,28.5714,31.5789,45,40.7407,28.5714,48.5714,58.0645,75.8621,75,69.2308,60.7143,36.3636,28,24.2424,50,41.3793,57.1429,50,47.8261,57.6923,56.5217
"Murray Hill","Milwaukee","WI","Milwaukee","Milwaukee",68.75,71.4286,69.2308,75,52.6316,56.25,38.4615,30.7692,46.6667,38.4615,38.4615,33.3333,33.3333,45,52.6316,50,45.4545,38.8889,44.4444,31.5789,37.5,47.0588,50,71.4286,71.4286,58.3333,,,53.8462,,,,,,,66.6667,46.6667,47.0588,40,31.25,53.8462,46.6667,33.3333,42.8571,40,43.75,58.8235,23.5294,31.25,40,42.8571,,58.3333,,
"Mt. Baker","Seattle","WA","Seattle","King",42.1053,50,55,45.7143,42.8571,48.8889,47.0588,48.6486,48.5714,37.8378,40,40,39.4737,35.7143,63.8889,51.1111,64.8649,60.5263,52.9412,46.1538,34.7826,44.4444,41.1765,51.6129,42.4242,43.75,41.3793,28.125,40,48.5714,43.75,54.1667,35,38.8889,33.3333,16.6667,22.5806,27.2727,24.1379,25,33.3333,45,32,42.1053,33.3333,25,16.6667,5.5556,12.5,20.8333,24.3902,29.6296,25,11.5385,16.6667
"65th St. West","Little Rock","AR","Little Rock","Pulaski",39.5349,39.4737,32.5581,30.4348,25,26.1905,33.3333,33.3333,36,35.7143,33.8983,32.1429,34.7826,31.7073,42.2222,30,24,27.6596,31.25,30.2326,40,35.4839,35.4839,28.5714,18.5185,20.6897,25,26.6667,27.5862,38.4615,35.7143,33.3333,40.7407,50,52.381,33.3333,26.3158,47.619,40.7407,28.125,23.5294,25,15.1515,18.75,25.7143,38.2353,33.3333,5.2632,17.1429,17.1429,24,26.9231,25,37.5,41.6667
"Westbranch","Houston","TX","Houston","Harris",41.6667,39.2857,45.8333,39.1304,51.8519,44.4444,39.2857,40,37.5,21.4286,17.2414,39.1304,38.4615,60,68,40,38.7097,48.1481,47.3684,33.3333,29.4118,23.5294,18.75,21.0526,42.1053,25,28,24,30,33.3333,42.8571,38.4615,30.7692,30.7692,25,9.0909,,11.1111,20,29.4118,40,58.3333,45.4545,,30.7692,42.8571,28.5714,,4.7619,10.5263,45.4545,,,,
"Spectrum","Gilbert","AZ","Phoenix","Maricopa",35.443,40.2439,47.4359,45.2055,54.4304,55.2632,54.321,48.6842,41.0959,43.662,38.5714,27.9412,25,27.7778,21.8182,14.2857,18.3673,14.8936,13.4615,13.0435,10.4167,10.8696,16.6667,16.129,17.8571,15.3846,12.5,15,23.3333,15.625,18.1818,26.3158,36.3636,30,23.6842,25,13.3333,12.1212,25.641,27.907,35.8974,42.1053,50,51.3514,51.2195,59.5238,54.5455,26.6667,38.2353,35.1351,48.5714,48.4848,41.3793,51.5152,58.6207
"Mark Twain","Saint Louis","MO","St. Louis","Saint Louis City",35.1351,36.6667,34.4828,29.6296,37.931,46.4286,33.3333,33.3333,22.5806,23.8095,25,10,20,21.4286,50,34.6154,43.4783,29.4118,33.3333,30.7692,43.75,25,28.5714,35,40.9091,50,37.5,50,35.7143,26.6667,23.5294,40,46.6667,26.6667,50,38.4615,,,18.1818,,25,35.7143,27.2727,18.1818,,,,,,9.0909,,13.3333,21.4286,41.6667,
"Ryanwood","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,47.2222,41.3793,39.1304,37.5,25,29.6296,37.5,40.9091,42.8571,43.75,37.5,33.3333,36.8421,55,46.1538,48.2759,53.8462,47.8261,38.0952,40,21.0526,13.0435,18.5185,25,37.5,61.9048,37.931,43.4783,31.8182,23.8095,33.3333,15.7895,20,33.3333,38.4615,58.3333,37.5,36.3636,38.4615
"Beach Park","Tampa","FL","Tampa","Hillsborough",34.4595,37.5887,38.3562,35.9712,29.6296,31.7073,36.0656,33.6134,31.8584,26.7717,27.9661,29.2308,27.9279,31.068,26.9663,20.9302,23.4568,28,28.7671,28.3582,25.3165,27.8481,34.2105,39.0625,38.4615,35.7143,38.8889,41.2698,41.2698,35.9375,33.3333,29.0323,26.6667,27.1186,31.5789,29.4118,35.5932,24.2424,25.974,32.5,36.6197,35.2113,37.1429,37.5,38.5965,40.8163,30.1887,16.9492,29.7297,28.9157,50,45.3125,39.6825,40.678,34.375
"Deer Park","Louisville","KY","Louisville/Jefferson County","Jefferson",41.6667,50,40.9091,46.5116,52.6316,52.6316,52.5,55.5556,51.2821,41.8605,43.9024,57.5,45.4545,47.5,47.5,36.8421,36.1111,33.3333,40.625,42.8571,47.8261,44.8276,46.6667,39.2857,45.4545,43.4783,50,53.8462,30.7692,40,21.4286,40,57.1429,46.1538,31.25,26.3158,44,43.4783,48,50,30,33.3333,,,,18.1818,26.6667,25,,46.1538,50,53.3333,75,66.6667,60
"Interlake","Bellevue","WA","Seattle","King",51.2821,62.2222,62.7907,57.8947,48.5714,41.9355,36,34.6154,50,41.6667,36,46.1538,45.1613,54.2857,50,28.5714,34.2105,44.8276,38.4615,47.619,43.75,33.3333,23.8095,14.2857,15.7895,26.3158,23.8095,26.087,26.087,23.8095,30.7692,,,,,5,5,4.3478,15,15,11.1111,11.7647,10,14.2857,,9.0909,20,6.6667,14.2857,38.8889,39.1304,33.3333,28.5714,38.4615,42.8571
"Image","Vancouver","WA","Portland","Clark",33.3333,43.3333,52.9412,55.8824,48.3871,46.875,31.0345,43.2432,60,53.4884,56.25,47.7273,41.8605,30.4348,27.907,21.9512,20.6897,25.8065,34.4828,40,40.9091,59.0909,45.8333,48,48,26.087,19.0476,13.0435,26.087,19.0476,8.6957,12.5,12.5,12.5,11.1111,7.6923,14.2857,15,20,30,26.3158,27.2727,31.8182,26.087,33.3333,34.7826,25.8065,13.7931,30.303,25,27.5,28.2609,37.2093,46.1538,38.8889
"The Cape","Jacksonville","FL","Jacksonville","Duval",33.6842,40,44.7674,58.0153,48.4663,45.0292,43.1953,45.5128,34.8315,32.8125,39.5122,44.3878,35.4286,23.4127,36.5169,29.6482,41.4474,36.6197,34.0278,31.7568,32.6389,29.0323,32.0755,29.0323,28.9474,49.5495,43.8095,33.8129,27.7228,26.6055,25.9259,15.1515,11.9565,11.9048,14.8148,17.8082,17.6471,18.0556,15.3846,8.5366,14.2857,28.5714,24.5763,34.8315,29.5455,42.4658,31.3253,11.4583,20,24.7525,29.2453,35.8491,25.2033,34.0909,20.155
"McElderry Park","Baltimore","MD","Baltimore","Baltimore City",36.4583,38.2979,35.1852,39.0909,28.972,34.6939,40.625,42.7083,41.4141,34.7826,31.1828,26.9231,34.1772,31.3253,32.1429,25.6098,30.7692,32.9114,32.8571,26.6667,22.807,22.5806,25,27.2727,29.5082,38.4615,39.2157,40,30.7692,28.8889,27.0833,24.5283,22.6415,26.9231,35.2941,35.0877,35.2941,42.5532,48.8372,43.75,42.2222,36.5385,24.2424,25.4545,25.4545,26.087,23.6364,10.1695,20.3704,29.4118,29.1667,29.2683,24.3902,28.8889,31.9149
"Meadow Village","San Antonio","TX","San Antonio","Bexar",44,38.0952,30.7692,32.1429,35.7143,40.7407,30.7692,27.5862,40.625,42.4242,36.1111,39.3939,28.5714,19.2308,22.2222,18.75,14.2857,22.2222,50,37.5,28.5714,47.619,47.8261,63.1579,52.6316,63.1579,52.6316,60,60,38.8889,13.3333,12.5,29.4118,25,35.2941,29.4118,53.3333,50,,36.3636,,,,,,,,,,,,,18.1818,45.4545,42.8571
"Riverview","Jacksonville","FL","Jacksonville","Duval",38.8235,39.2405,37.3494,39.7436,32.8947,30.1205,32.9114,34.3284,44.9275,37.5,32.8767,41.2698,48.1481,46.9697,38.3333,25.4237,26.9231,35.5556,34.0909,41.4634,34.2857,30.5556,27.7778,28.5714,22.8571,22.2222,20.6897,32.2581,24.2424,34.375,34.4828,33.3333,36,29.6296,30.7692,28.125,46.4286,39.3939,34.375,43.2432,35.2941,31.8182,34,40.8163,33.3333,26.4706,33.3333,14.2857,32.2581,34.2105,38.4615,32.5581,28.8889,42.5,26.5306
"Tollgate Overlook","Aurora","CO","Denver","Arapahoe",27.8689,32.3529,45.1613,45.1613,43.5897,40.5797,40,37.5,42.623,43.1373,38.1818,28.8136,29.5455,23.0769,25.8065,34.6154,38.0952,21.7391,20,6.8966,13.0435,11.7647,6.25,10,28.5714,23.5294,15.3846,28.5714,18.1818,22.2222,20.8333,26.087,27.2727,23.0769,9.5238,,9.5238,3.5714,13.6364,27.2727,29.4118,29.4118,31.5789,30,18.75,16.6667,16.6667,,5.8824,20,30,30.4348,22.2222,27.2727,19.2308
"Hartley","Lincoln","NE","Lincoln","Lancaster",64.2857,61.5385,60,54.5455,,,,,,,25,,,,,,,,,,,33.3333,26.6667,30.7692,33.3333,33.3333,,,,,,,,,,,,27.7778,36.3636,39.1304,65,62.5,56,63.1579,62.5,61.5385,41.6667,9.0909,,45.4545,37.5,40,23.5294,46.1538,50
"Sequoyah","Oakland","CA","San Francisco","Alameda",16.4179,22.0588,27.5,32.6531,28,44.186,40,34.2105,30.9524,17.3913,15,27.2727,28.5714,25.8065,36.6667,28.3784,40.678,53.1915,57.8947,37.037,33.9286,41.6667,35.4167,25,18.75,14.8148,12,18.1818,25,13.0435,19.0476,13.3333,,18.1818,,7.1429,18.1818,25,12.5,18.1818,23.8095,18.1818,16.6667,16.6667,27.2727,6.6667,8.6957,,,4.5455,27.7778,19.0476,22.2222,25,22.2222
"Wyandotte","Louisville","KY","Louisville/Jefferson County","Jefferson",39.4737,53.8462,48.0769,44,44,47.8261,40,27.7778,37.1429,40,36.5854,31.1111,32.5,46.5116,47.7273,43.1818,42.5,38.4615,35.7143,29.0323,17.6471,25.8065,21.6216,25.7143,37.931,38.8889,48.2759,44,39.1304,33.3333,30.7692,32,30.7692,33.3333,41.6667,48.1481,34.6154,42.8571,41.9355,37.8378,50,47.3684,64.2857,54.5455,46.1538,45.4545,38.4615,,,19.0476,25.9259,33.3333,25.9259,33.3333,31.0345
