"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Portage Bay","WA","Seattle","King","Seattle",3798,787000,0.00871571391950782,0.0246061710714751,0.0661067461392577,0.0450757936641475,0.0326946054126693,"2014-11","2014-Q4",787000,0,"2014-11"
2014-11-30,"South Burlingame","OR","Portland","Multnomah","Portland",3799,392700,0.00460475825019187,0.02,0.0845070422535211,0.0291183412616922,0.0372165539122384,"2014-11","2014-Q4",392700,0,"2014-11"
2014-11-30,"Ridgeview Estates","CA","Bakersfield","Kern","Bakersfield",3800,180100,0.0129358830146232,0.039838337182448,0.115170278637771,0.0761178257711594,-0.0145359962244332,"2006-05","2006-Q2",303300,-0.406198483349819,"2004-08"
2014-11-30,"Broad Channel","NY","New York","Queens","New York",3801,344900,0.00847953216374269,0.0198107628622117,-0.00833812535940195,-0.000752141559486885,0.0159229926878031,"2007-02","2007-Q1",428600,-0.195286980867942,"2005-08"
2014-11-30,"Enchanted Hills","AZ","Tucson","Pima","Tucson",3802,94600,0,-0.0125260960334029,0.0873563218390804,-0.00844959388683941,-0.0129770803039296,"2007-05","2007-Q2",158700,-0.403906742281033,"2004-07"
2014-11-30,"LaSalle Gardens","MI","Detroit","Wayne","Detroit",3803,72700,-0.00547195622435021,0.023943661971831,0.116743471582181,0.0143530711106039,-0.0382703334919011,"1996-09","1996-Q3",122200,-0.405073649754501,
2014-11-30,"Central Waterfront - Dogpatch","CA","San Francisco","San Francisco","San Francisco",3804,992700,0.00638686131386861,0.0353566958698373,0.177021579321793,0.0984322181632229,0.0475896319434059,"2014-11","2014-Q4",992700,0,"2014-11"
2014-11-30,"Brier Hill","OH","Youngstown","Mahoning","Youngstown",3805,27500,-0.024822695035461,-0.0802675585284281,-0.137931034482759,-0.00144823200259014,-0.0189551867146038,"2008-05","2008-Q2",37100,-0.258760107816712,
2014-11-30,"Pacido Bayou","FL","Tampa","Pinellas","Saint Petersburg",3806,363400,0.0111296605453534,0.014233882221602,0.078978622327791,0.0441497050008683,0.00766037466478919,"2006-04","2006-Q2",440900,-0.175776820140621,"2005-05"
2014-11-30,"Mosher","MD","Baltimore","Baltimore City","Baltimore",3807,38200,-0.00520833333333333,-0.00779220779220779,-0.0750605326876513,-0.0373148392291769,-0.00704869569697542,"2009-01","2009-Q1",50500,-0.243564356435644,"2005-08"
2014-11-30,"Ansley Park","GA","Atlanta","Fulton","Atlanta",3808,601000,0.0188167486014579,0.0538313168507803,0.312800349497597,0.0700023441860238,0.0385042256394328,"2014-11","2014-Q4",601000,0,"2014-11"
2014-11-30,"Eastridge","NE","Lincoln","Lancaster","Lincoln",3809,152000,0.00662251655629139,0.0160427807486631,0.0764872521246459,0.022644827956406,0.0124573966511594,"2014-11","2014-Q4",152000,0,"2014-11"
2014-11-30,"Rancho Del Rey II","CA","San Diego","San Diego","Chula Vista",3810,645900,0.00906108420559288,0.0162051604782882,-0.00615479304508386,0.0269071477305951,-0.0289767050609872,"2005-12","2005-Q4",990000,-0.347575757575758,"2003-06"
2014-11-30,"Agritopia","AZ","Phoenix","Maricopa","Gilbert",3811,332600,0.00879587503791325,0.0227552275522755,0.0423064869946725,0.0660192888006246,0.0145021592423427,"2007-04","2007-Q2",406500,-0.18179581795818,"2005-06"
2014-11-30,"Harbor Beach","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3812,973000,-0.00714285714285714,-0.00348217943465793,-0.0325146664015114,0.0369157206655026,0.00800876785094862,"2006-04","2006-Q2",1135600,-0.143184219795703,"2005-04"
2014-11-30,"Mondamin Presidential","IA","Des Moines","Polk","Des Moines",3813,65600,-0.00606060606060606,-0.015015015015015,-0.100137174211248,-0.0187182656485833,0.00107338288751002,"2009-08","2009-Q3",73300,-0.105047748976808,"2008-09"
2014-11-30,"Blair Park","CA","Riverside","San Bernardino","San Bernardino",3814,178600,0.00676437429537768,0.0130459444129325,0.15374677002584,0.121648280150893,-0.0186514845941809,"2006-07","2006-Q3",318200,-0.438717787554997,"2004-06"
2014-11-30,"Harwood","MD","Baltimore","Baltimore City","Baltimore",3815,120700,-0.00247933884297521,0.0342759211653813,0.219191919191919,0.00133089807382647,0.0582826346734389,"2010-06","2010-Q2",126300,-0.0443388756927949,"2010-04"
2014-11-30,"Osage-North Fisk","TN","Nashville","Davidson","Nashville",3816,70700,0.00855920114122682,0.0321167883211679,0.0944272445820433,-0.00168872340285009,0.00659818372866905,"2007-08","2007-Q3",77900,-0.0924261874197689,"2005-12"
2014-11-30,"Dixie Hills","GA","Atlanta","Fulton","Atlanta",3817,35600,-0.021978021978022,-0.0138504155124654,-0.144230769230769,-0.0548481257852962,-0.0651122750686902,"2007-02","2007-Q1",81700,-0.564259485924113,
2014-11-30,"Belevedere","CA","Riverside","San Bernardino","San Bernardino",3818,228700,-0.0163440860215054,-0.0333896872358411,0.0854295206454675,0.0687705131132619,-0.0183027884231186,"2006-09","2006-Q3",364500,-0.372565157750343,"2004-05"
2014-11-30,"Elmhurst","CA","Sacramento","Sacramento","Sacramento",3819,351400,0.00113960113960114,-0.0104196001126443,-0.0178870877585243,0.0234143068776136,-0.0026087325434081,"2005-12","2005-Q4",401800,-0.125435540069686,"2004-09"
2014-11-30,"Little Hollywood","CA","San Francisco","San Francisco","San Francisco",3820,691000,0.00290275761973875,0.0130479401847236,0.121571173510794,0.0758157229661385,0.0229916112205921,"2014-11","2014-Q4",691000,0,"2014-11"
2014-11-30,"Fremont Park","CA","Los Angeles","Los Angeles","Glendale",3821,361100,0.000831485587583149,0.00753348214285714,0.0817855002995806,0.0225510363727264,0.00460059120752954,"2006-02","2006-Q1",427000,-0.154332552693208,"2005-03"
2014-11-30,"Live Oak","FL","Tampa","Pinellas","Saint Petersburg",3822,101500,0.013986013986014,0.0378323108384458,0.09375,0.0229810031861701,-0.0179055727010731,"2006-04","2006-Q2",159800,-0.364831038798498,"2004-05"
2014-11-30,"Middle Hill","PA","Pittsburgh","Allegheny","Pittsburgh",3823,48500,-0.0241448692152917,-0.052734375,-0.101851851851852,-0.0324595247683149,0.0132935561713587,"2011-04","2011-Q2",64200,-0.244548286604361,"2008-05"
2014-11-30,"Beaumont","TN","Knoxville","Knox","Knoxville",3824,50400,0.00598802395209581,-0.00198019801980198,-0.0454545454545455,-0.0147960568638442,0.0118479409178089,"2007-06","2007-Q2",57100,-0.117338003502627,"2005-08"
2014-11-30,"Roosevelt Estates","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",3825,91500,0.0132890365448505,0.054147465437788,0.27972027972028,0.0324411318996984,-0.0473349593813135,"2006-09","2006-Q3",200400,-0.543413173652695,"2002-09"
2014-11-30,"Broening Manor","MD","Baltimore","Baltimore City","Baltimore",3826,77100,-0.0089974293059126,-0.0190839694656489,0.20846394984326,-0.0376312761554262,0.0167498562554467,"2008-04","2008-Q2",124700,-0.381716118684844,"2006-01"
2014-11-30,"Highland Park Southern Tip","VA","Richmond","Richmond City","Richmond",3827,90900,-0.00655737704918033,0.00664451827242525,0.0259593679458239,-0.0159310462136788,0.0109754916910016,"2008-02","2008-Q1",117200,-0.224402730375427,"2005-10"
2014-11-30,"Lincoln Knolls","OH","Youngstown","Mahoning","Youngstown",3828,30000,0,0.0135135135135135,0.0135135135135135,-0.0078134576287805,-0.0054967671079561,"2002-03","2002-Q1",38100,-0.21259842519685,
2014-11-30,"Idora","OH","Youngstown","Mahoning","Youngstown",3829,31100,-0.0250783699059561,-0.0489296636085627,-0.0688622754491018,-0.00255268168217659,-0.0182771970430491,"2008-10","2008-Q4",43500,-0.285057471264368,
2014-11-30,"Lindsay Ranch","AZ","Phoenix","Maricopa","Gilbert",3830,264200,0.00151630022744503,0.00647619047619048,0.00724361418223408,0.0606730733741674,0.0161902636422655,"2006-03","2006-Q1",346000,-0.236416184971098,"2005-04"
2014-11-30,"Colonial Village","DC","Washington","District of Columbia","Washington",3831,925300,0.00238327375148955,0.00434169108867904,0.0521946781896748,0.0485854801396675,0.0177391658428134,"2014-11","2014-Q4",925300,0,"2014-11"
2014-11-30,"Parkside","MD","Baltimore","Baltimore City","Baltimore",3832,86700,0.0152224824355972,0.0611995104039168,0.0960809102402023,-0.0459689841593205,0.0198913546120878,"2007-08","2007-Q3",124700,-0.304731355252606,"2005-12"
2014-11-30,"Spring Creek","CO","Denver","Arapahoe","Aurora",3833,272900,0.0129918337045286,0.0416030534351145,0.093349358974359,0.0522977281719492,0.01255045596557,"2014-11","2014-Q4",272900,0,"2014-11"
2014-11-30,"Hawthorne Hills","WA","Seattle","King","Seattle",3834,707500,0.00383087400681044,0.00482885953699759,-0.0111809923130678,0.0372722064687705,0.0308542721354048,"2014-02","2014-Q1",729400,-0.0300246778173842,"2013-10"
2014-11-30,"Grove Park","MD","Baltimore","Baltimore City","Baltimore",3835,127300,0.00236220472440945,-0.00624512099921936,0.0760777683854607,-0.0106488152026818,0.0350520422801324,"2008-04","2008-Q2",151200,-0.158068783068783,"2006-08"
2014-11-30,"Belle Morris","TN","Knoxville","Knox","Knoxville",3836,63500,0.00315955766192733,-0.00157232704402516,-0.0215716486902928,-0.0261610432855302,0.00944948008082758,"2009-11","2009-Q4",72500,-0.124137931034483,"2008-12"
2014-11-30,"Edgemont","OH","Dayton","Montgomery","Dayton",3837,35100,-0.0056657223796034,-0.0330578512396694,-0.160287081339713,-0.027733884776782,-0.0501240288891314,"2008-02","2008-Q1",61000,-0.424590163934426,
2014-11-30,"Broad Bay Colony","VA","Virginia Beach","Virginia Beach City","Virginia Beach",3838,648800,-0.000770060064685045,0.00216249613839975,-0.0301943198804185,-0.0240023198903487,0.00232602997119669,"2006-07","2006-Q3",793400,-0.182253592135115,"2004-12"
2014-11-30,"Bradley Estates","WI","Milwaukee","Milwaukee","Milwaukee",3839,62100,0.00485436893203883,0.0952380952380952,-0.0490045941807044,-0.0540775137051841,-0.0211491415458548,"2007-11","2007-Q4",95500,-0.349738219895288,"2002-03"
2014-11-30,"Riveridge","WA","Portland","Clark","Vancouver",3840,272500,0.00368324125230203,0.017170586039567,0.0917467948717949,0.0199269871926346,0.0174993530022487,"2006-07","2006-Q3",297400,-0.0837256220578346,"2005-10"
2014-11-30,"Neely","AL","Mobile","Mobile","Mobile",3841,34900,0.0028735632183908,-0.0056980056980057,-0.0887728459530026,-0.0553705322565676,-0.0105374299026911,"2007-06","2007-Q2",48800,-0.284836065573771,"2003-02"
2014-11-30,"Westerly Hills","NC","Charlotte","Mecklenburg","Charlotte",3842,68600,-0.00290697674418605,-0.00145560407569141,0.0752351097178683,-0.0182040075880905,-0.0172039649892253,"2007-07","2007-Q3",86500,-0.206936416184971,"2000-02"
2014-11-30,"Cabrini Green","IL","Chicago","Cook","Chicago",3843,249700,0.0183523654159869,0.00361736334405145,-0.00715705765407555,-0.0168905585191287,,"2009-08","2009-Q3",272100,-0.0823226754869533,
2014-11-30,"Hawley Farms","WI","Milwaukee","Milwaukee","Milwaukee",3844,104300,-0.00286806883365201,0.00772946859903382,0.0653728294177732,-0.026516100826285,-0.0261893048316122,"2006-03","2006-Q1",149900,-0.304202801867912,"2002-05"
2014-11-30,"Parkridge","TN","Knoxville","Knox","Knoxville",3845,70600,0.0042674253200569,0.0042674253200569,0.00857142857142857,-0.00419595224828606,0.0175950852540261,"2012-04","2012-Q2",73100,-0.0341997264021888,"2011-07"
2014-11-30,"Academy Baker Ave","GA","Augusta","Richmond","Augusta",3846,65200,-0.00305810397553517,0.00307692307692308,-0.0699001426533524,-0.0332235581798895,0.00185936503669093,"2008-09","2008-Q3",80400,-0.189054726368159,"2005-01"
2014-11-30,"Morgan Heights","WI","Milwaukee","Milwaukee","Milwaukee",3847,128300,-0.00542635658914729,0,0.0388663967611336,-0.03295159020525,-0.021470700656258,"2006-05","2006-Q2",173900,-0.262219666474986,"2002-05"
2014-11-30,"Swann Estates","FL","Tampa","Hillsborough","Tampa",3848,336800,0.00657501494321578,0.0156815440289505,0.105712409717663,0.084600614229873,0.0232278947580402,"2006-01","2006-Q1",351400,-0.041548093340922,"2005-10"
2014-11-30,"Sparr Heights","CA","Los Angeles","Los Angeles","Glendale",3849,682200,0.00530503978779841,0.019578538335077,0.0121661721068249,0.0201286637745124,0.00900564766504464,"2006-07","2006-Q3",747600,-0.0874799357945425,"2005-05"
2014-11-30,"White Manor","WI","Milwaukee","Milwaukee","Milwaukee",3850,103500,-0.00480769230769231,-0.0105162523900574,-0.0460829493087558,-0.0516128083502443,-0.0303080964086796,"2006-09","2006-Q3",155700,-0.335260115606936,"2001-09"
2014-11-30,"Woodhaven","VA","Richmond","Richmond City","Richmond",3851,95600,-0.0144329896907216,-0.0636630754162586,-0.122130394857668,-0.0450815573965572,0.00319345609156696,"2008-02","2008-Q1",131600,-0.273556231003039,"2005-01"
2014-11-30,"West Calhoun","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3852,185000,0.00108225108225108,-0.00269541778975741,0.0553337136337707,-0.000431872326973837,-0.00919322370580233,"2005-10","2005-Q4",217900,-0.150986691142726,"2002-11"
2014-11-30,"Royal Terrace","FL","Jacksonville","Duval","Jacksonville",3853,54600,0.0148698884758364,0.0459770114942529,0.144654088050314,-0.0551324649102444,-0.0245400112735352,"2006-12","2006-Q4",89500,-0.389944134078212,"2001-05"
2014-11-30,"Heritage Eagle Bend","CO","Denver","Arapahoe","Aurora",3854,398200,0.00631791761435431,0.0163348647269015,0.0736047452143435,0.0392335920249309,0.0131885355410488,"2014-11","2014-Q4",398200,0,"2014-11"
2014-11-30,"Lake Pasadena","FL","Tampa","Pinellas","Saint Petersburg",3855,152700,0.00592885375494071,0.00592885375494071,0.0883820384889522,0.0365677015910069,-0.00662805989699022,"2006-09","2006-Q3",218800,-0.302102376599634,"2004-08"
2014-11-30,"Hills Park","GA","Atlanta","Fulton","Atlanta",3856,314100,0.00447713463383435,0.0318659658344284,0.0501504513540622,0.0070223401738263,0.00687506857525588,"2007-08","2007-Q3",347800,-0.0968947671075331,"2006-01"
2014-11-30,"Harlan Heights","AZ","Tucson","Pima","Tucson",3857,127900,0.00867507886435331,0.0158856235107228,0.00156617071260767,-0.0300778994996275,-0.00568225973326852,"2006-06","2006-Q2",190700,-0.32931305715784,"2004-09"
2014-11-30,"Sunset Village","WI","Madison","Dane","Town of Madison",3858,257800,0.00585251658213032,0.0169625246548323,0.0437246963562753,0.0254122243484778,0.0211090452012577,"2014-11","2014-Q4",257800,0,"2014-11"
2014-11-30,"Albion Acres","GA","Augusta","Richmond","Augusta",3859,39400,-0.015,-0.0551558752997602,-0.180873180873181,-0.0561519225455134,-0.0269914730771595,"2007-09","2007-Q3",60100,-0.344425956738769,"1996-07"
2014-11-30,"Pullman","IL","Chicago","Cook","Chicago",3860,101000,-0.0155945419103314,-0.0390104662226451,-0.0444654683065279,-0.0452303747859372,-0.0193539108367199,"2006-12","2006-Q4",141900,-0.288231148696265,"2003-12"
2014-11-30,"Tampa-Bayshore Gardens","FL","Tampa","Hillsborough","Tampa",3861,298300,-0.00400667779632721,-0.00133913625711416,0.107686594875603,0.0288162050419924,0.0188442645899689,"2006-03","2006-Q1",347900,-0.142569703937913,"2005-06"
2014-11-30,"River West","IL","Chicago","Cook","Chicago",3862,323400,0.00559701492537313,0.0125234815278647,0.00123839009287926,0.000123731753355338,0.0048583176941559,"2007-08","2007-Q3",346700,-0.0672050764349582,"2005-07"
2014-11-30,"West Davis Manor","CA","Sacramento","Yolo","Davis",3863,702600,0.0103537532355479,0.0474060822898032,0.142439024390244,0.0631876565002976,0.0132574232867697,"2014-11","2014-Q4",702600,0,"2014-11"
2014-11-30,"Eastgate","MI","Grand Rapids","Kent","Grand Rapids",3864,137100,0.00586940572267058,0.00292611558156547,0.0261976047904192,0.0244534642311303,-0.00441320787838861,"2005-07","2005-Q3",145900,-0.0603152844413982,"2003-09"
2014-11-30,"Summerwood","OH","Columbus","Franklin","Columbus",3865,140400,0,-0.0112676056338028,-0.0181818181818182,-0.00833449587993051,-0.00356170154178681,"2006-04","2006-Q2",153000,-0.0823529411764706,"2004-06"
2014-11-30,"Independence","OK","Tulsa","Tulsa","Tulsa",3866,45900,-0.00217391304347826,0.00657894736842105,0.00657894736842105,0.0121987292499426,0.00310239528742251,"2014-03","2014-Q1",46400,-0.0107758620689655,"2014-01"
2014-11-30,"Brookland Park","VA","Richmond","Richmond City","Richmond",3867,116900,-0.000854700854700855,0.0147569444444444,0.00602409638554217,0.00627554935214203,0.0288052786821904,"2008-03","2008-Q1",137000,-0.146715328467153,"2006-02"
2014-11-30,"Quailwood","CA","Bakersfield","Kern","Bakersfield",3868,202100,0.00347567030784508,0.00597312095569935,0.042827657378741,0.045226133641163,-0.0161351471082356,"2006-03","2006-Q1",329600,-0.386832524271845,"2004-06"
2014-11-30,"Poplar Level","KY","Louisville/Jefferson County","Jefferson","Louisville",3869,141700,-0.000705218617771509,0,-0.0104748603351955,0.0133635179823601,0.0140886319255535,"2014-02","2014-Q1",144400,-0.0186980609418283,"2013-09"
2014-11-30,"Pine Ridge","FL","Naples","Collier","Naples",3870,605000,0.0149303808085892,0.0368466152527849,0.109684519442406,0.0316174167711696,,"2006-10","2006-Q4",1064000,-0.431390977443609,
2014-11-30,"Crossroads Area","FL","Tampa","Pinellas","Saint Petersburg",3871,205800,0.00243546030199708,0.014792899408284,0.216312056737589,0.0602562249206602,0.00122295747992718,"2006-06","2006-Q2",257900,-0.202016285381931,"2004-12"
2014-11-30,"Garland","AL","Mobile","Mobile","Mobile",3872,141500,0.00354609929078014,0.0305899490167516,0.103744149765991,-0.00542301169624637,0.0174684417730646,"2007-11","2007-Q4",161100,-0.121663563004345,"2005-11"
