"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Waverly Hills","VA","Washington","Arlington","Arlington",3666,2872,-0.0127191474733585,-0.0316925151719488,-0.0261105459477789,969
2014-11-30,"Wilshire","TX","San Antonio","Bexar","San Antonio",3667,1010,-0.000989119683481701,-0.00394477317554241,0.0654008438818565,635
2014-11-30,"Natomas Crossing","CA","Sacramento","Sacramento","Sacramento",3668,1577,0.0115458627325208,0.0213730569948187,0.0220349967595593,787
2014-11-30,"Lakewood Heights","GA","Atlanta","Fulton","Atlanta",3669,883,0.00684150513112885,0.0126146788990826,-0.0286028602860286,823
2014-11-30,"Lewis and Clark","MT","Missoula","Missoula","Missoula",3670,1276,0.002356637863315,0.0248995983935743,0.089666951323655,723
2014-11-30,"Forest Park West","OH","Columbus","Franklin","Columbus",3671,1144,-0.00348432055749129,0.0177935943060498,0.0905624404194471,1121
2014-11-30,"Sunset","AZ","Phoenix","Maricopa","Tempe",3672,989,0.00304259634888438,0.0112474437627812,0.0680345572354212,655
2014-11-30,"Cedar-Isles-Dean","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3673,1936,-0.00411522633744856,-0.0167597765363128,-0.032,1291
2014-11-30,"Carver","AL","Mobile","Mobile","Mobile",3674,718,-0.00277777777777778,0.0155586987270156,-0.0191256830601093,1318
2014-11-30,"Mckinney","TX","Austin","Travis","Austin",3675,1326,0.000754716981132075,-0.00970873786407767,0.0449172576832151,933
2014-11-30,"Twin Towers","OH","Dayton","Montgomery","Dayton",3676,615,-0.0112540192926045,-0.0253565768621236,-0.0191387559808612,890
2014-11-30,"Northridge Estates","OH","Dayton","Montgomery","Dayton",3677,1056,-0.00845070422535211,0.0105263157894737,0.0841889117043121,513
2014-11-30,"Madison Area","MI","Grand Rapids","Kent","Grand Rapids",3678,895,-0.0250544662309368,-0.0677083333333333,0.00674915635545557,844
2014-11-30,"South Rose Hill","WA","Seattle","King","Kirkland",3679,2291,0.00174901617839965,0.0123729562527618,0.0567343173431734,1223
2014-11-30,"Northside","MT","Missoula","Missoula","Missoula",3680,945,-0.0237603305785124,-0.034729315628192,-0.0247678018575851,641
2014-11-30,"North Eastern","NM","Albuquerque","Bernalillo","Albuquerque",3681,1091,-0.0370697263901147,-0.0504786771105309,0.041030534351145,688
2014-11-30,"Riverview","OK","Tulsa","Tulsa","Tulsa",3682,1116,0.0045004500450045,0.0598290598290598,0.209100758396533,766
2014-11-30,"Moncrief Park","FL","Jacksonville","Duval","Jacksonville",3683,745,0.00269179004037685,0.0081190798376184,-0.0158520475561427,1217
2014-11-30,"Maplewood","OK","Tulsa","Tulsa","Tulsa",3684,695,0.0131195335276968,0.0205580029368576,0.00288600288600289,1307
2014-11-30,"Amaryllis Park","FL","Sarasota","Sarasota","Sarasota",3685,1176,0.00426985482493595,-0.0117647058823529,-0.0289017341040462,870
2014-11-30,"Bridle Trails","WA","Seattle","King","Kirkland",3686,2707,0.00744324525493115,0.0149981252343457,0.0549493374902572,815
2014-11-30,"Cathedral Park","OR","Portland","Multnomah","Portland",3687,1471,0.0109965635738832,0.0330056179775281,0.0953090096798213,1222
2014-11-30,"SE Heights","NM","Albuquerque","Bernalillo","Albuquerque",3688,1172,-0.0249584026622296,-0.0361842105263158,0.0191304347826087,1082
2014-11-30,"Lakewood","WA","Seattle","King","Seattle",3689,2247,0.00178332590280874,0.019047619047619,0.0907766990291262,1212
2014-11-30,"Downtown","ME","Portland","Cumberland","Portland",3690,1792,0.014722536806342,-0.00278241513633834,-0.00720221606648199,650
2014-11-30,"Galloway Ridge","OH","Columbus","Franklin","Columbus",3691,1286,-0.00310077519379845,0.0046875,0.0279776179056755,1104
2014-11-30,"St. Catherine's Gardens","MO","Kansas City","Jackson","Kansas City",3692,978,0.0124223602484472,0.00513874614594039,0.00102354145342886,944
2014-11-30,"Reynoldstown","GA","Atlanta","Fulton","Atlanta",3693,1383,0.0102264426588751,0.0229289940828402,0.143920595533499,1012
2014-11-30,"Princess Jeanne","NM","Albuquerque","Bernalillo","Albuquerque",3694,1020,-0.0413533834586466,-0.0667886550777676,0.00492610837438424,876
2014-11-30,"Ashburton","MD","Baltimore","Baltimore City","Baltimore",3695,1425,0.000702247191011236,-0.00419287211740042,-0.00419287211740042,950
2014-11-30,"Sedgefield","NC","Charlotte","Mecklenburg","Charlotte",3696,1316,0.010752688172043,0.0170015455950541,0.0411392405063291,1136
2014-11-30,"San Juan","TX","El Paso","El Paso","El Paso",3697,818,-0.0144578313253012,-0.0048661800486618,0.00368098159509202,620
2014-11-30,"Cadwalader & Hillcrest","NJ","Trenton","Mercer","Trenton",3698,1234,-0.0237341772151899,-0.0159489633173844,-0.111591072714183,748
2014-11-30,"Better Waverly","MD","Baltimore","Baltimore City","Baltimore",3699,1233,-0.00242718446601942,-0.0175298804780877,0.010655737704918,1012
2014-11-30,"Sayler Park","OH","Cincinnati","Hamilton","Cincinnati",3700,908,-0.00547645125958379,0.00331491712707182,0.0365296803652968,954
2014-11-30,"Shelby Park","KY","Louisville/Jefferson County","Jefferson","Louisville",3701,801,-0.00373134328358209,-0.00866336633663366,0.0443285528031291,756
2014-11-30,"Central City-Liberty Wells","UT","Salt Lake City","Salt Lake","Salt Lake City",3702,1223,0,-0.0048820179007323,0.0124172185430464,890
2014-11-30,"Woodlawn","AL","Mobile","Mobile","Mobile",3703,737,-0.0027063599458728,0.00135869565217391,0.00135869565217391,954
2014-11-30,"Sunset Cliffs","CA","San Diego","San Diego","San Diego",3704,4257,-0.00699790062981106,0.00424628450106157,0.0758150113722517,1157
2014-11-30,"Greenwich Hills","AL","Mobile","Mobile","Mobile",3705,780,-0.0101522842639594,-0.0151515151515152,0.00645161290322581,1047
2014-11-30,"Minshall Park","OK","Tulsa","Tulsa","Tulsa",3706,1583,-0.0192069392812887,-0.0228395061728395,0.00316856780735108,772
2014-11-30,"Northeast Heights","KS","Wichita","Sedgwick","Wichita",3707,1038,0.00289855072463768,0.00386847195357834,-0.00669856459330144,871
2014-11-30,"Supper Rock","NM","Albuquerque","Bernalillo","Albuquerque",3708,1250,-0.0501519756838906,-0.0685543964232489,0.0105092966855295,763
2014-11-30,"Golf Course Terrace","CA","Sacramento","Sacramento","Sacramento",3709,1213,-0.0114099429502853,-0.00736497545008183,0.0314625850340136,1397
2014-11-30,"Community Fiesta","AZ","Phoenix","Maricopa","Mesa",3710,1055,-0.000946969696969697,0.00956937799043062,0.0710659898477157,466
2014-11-30,"Boulevard Bluffs","WA","Seattle","Snohomish","Everett",3711,2383,0.00974576271186441,0.0240653201547056,0.041520979020979,954
2014-11-30,"West Portal","CA","San Francisco","San Francisco","San Francisco",3712,4640,0.00302637267617812,0.0579115367077063,0.16758933064922,915
2014-11-30,"Stratford Hills","VA","Richmond","Richmond City","Richmond",3713,1446,0.0126050420168067,0.0321199143468951,0.104660045836516,1484
2014-11-30,"Meadowood","WI","Madison","Dane","Town of Madison",3714,1403,-0.00637393767705382,0.00429491768074445,0.110847189231987,949
2014-11-30,"Ashbrook-Clawson Village","NC","Charlotte","Mecklenburg","Charlotte",3715,1531,0.00591327201051248,0.0139072847682119,0.0721288515406162,1288
2014-11-30,"South San Lauren - Fruitvale","CA","Bakersfield","Kern","Bakersfield",3716,1618,0.00684505289359054,0.00247831474597274,-0.00185070943861814,1790
2014-11-30,"Waveland Park","IA","Des Moines","Polk","Des Moines",3717,1270,-0.0078125,0.00474683544303797,0.073541842772612,1081
2014-11-30,"Westmont","AL","Mobile","Mobile","Mobile",3718,896,-0.00775193798449612,-0.011037527593819,0.014722536806342,785
2014-11-30,"Tiger Hole-Secret Woods","FL","Jacksonville","Duval","Jacksonville",3719,1293,0.00700934579439252,0.0165094339622642,0.0393890675241158,1179
2014-11-30,"Carthage","OH","Cincinnati","Hamilton","Cincinnati",3720,819,-0.0238379022646007,-0.0376028202115159,0.0199252801992528,735
2014-11-30,"Guide Meridian","WA","Bellingham","Whatcom","Bellingham",3721,1180,-0.00421940928270042,-0.0174854288093256,0.00425531914893617,1602
2014-11-30,"Richland Park","TX","Dallas-Fort Worth","Dallas","Richardson",3722,1797,0.0141083521444695,0.0256849315068493,0.063943161634103,1080
2014-11-30,"Golden Valley","WI","Milwaukee","Milwaukee","Milwaukee",3723,1133,-0.00176211453744493,0.0134168157423971,0.0394495412844037,1049
2014-11-30,"Dobson Woods","AZ","Phoenix","Maricopa","Mesa",3724,1330,0.00833965125094769,0.0294117647058823,0.0674157303370786,909
2014-11-30,"First Ward","NC","Charlotte","Mecklenburg","Charlotte",3725,1397,0.0152616279069767,0.03023598820059,0.0821068938807126,578
2014-11-30,"Douglas","DC","Washington","District of Columbia","Washington",3726,2091,0.0150485436893204,0.0234948604992658,0.0387481371087928,540
2014-11-30,"Marynook","IL","Chicago","Cook","Chicago",3727,1345,-0.0225290697674419,-0.0281791907514451,0.0370084811102544,907
2014-11-30,"Kops Park","WI","Milwaukee","Milwaukee","Milwaukee",3728,1112,-0.00536672629695885,0,0.0363466915191053,1096
2014-11-30,"Williamsburg","VA","Washington","Arlington","Arlington",3729,3318,-0.0036036036036036,-0.0174711282203139,-0.0337798485730926,1028
2014-11-30,"Twin Oaks","KY","Lexington","Fayette","Lexington",3730,1048,0.0345508390918065,0.0826446280991736,-0.0367647058823529,1121
2014-11-30,"Sheridan","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3731,1430,-0.00139664804469274,0.0177935943060498,0.0600444773906597,587
2014-11-30,"The Gate District","MO","St. Louis","Saint Louis City","Saint Louis",3732,1133,0.0152329749103943,0.0271985494106981,0.0394495412844037,843
2014-11-30,"Meyer Park","AZ","Phoenix","Maricopa","Tempe",3733,1226,-0.00162866449511401,0.00574241181296144,0.0633130962705984,868
2014-11-30,"Patrick Henry","OK","Tulsa","Tulsa","Tulsa",3734,1452,-0.0189189189189189,-0.0142566191446029,-0.0241935483870968,995
2014-11-30,"Hamilton","IN","Fort Wayne","Allen","Fort Wayne",3735,632,-0.0109546165884194,-0.0171073094867807,0,980
2014-11-30,"Woodmere","FL","Jacksonville","Duval","Jacksonville",3736,1249,0.00725806451612903,0.0137987012987013,0.0382377389858687,943
2014-11-30,"Samish Hill","WA","Bellingham","Whatcom","Bellingham",3737,1787,0.0211428571428571,0.0567711413364873,0.0636904761904762,1001
2014-11-30,"Academy Hills Park","NM","Albuquerque","Bernalillo","Albuquerque",3738,1275,-0.0534521158129176,-0.0706997084548105,-0.0348221044663134,1072
2014-11-30,"Fairway Bend","TX","Dallas-Fort Worth","Tarrant","Fort Worth",3739,2016,0.00548628428927681,0.0135746606334842,0.0386398763523957,490
2014-11-30,"Fox Run","CA","Bakersfield","Kern","Bakersfield",3740,1781,0.00225098480585256,0.0130830489192264,0.0159726183685111,833
2014-11-30,"Cedonia","MD","Baltimore","Baltimore City","Baltimore",3741,1255,-0.00238473767885533,-0.0210608424336973,-0.0256211180124224,841
2014-11-30,"Bravo Park Lane","AZ","Tucson","Pima","Tucson",3742,880,0.0045662100456621,-0.00226757369614512,0.00113765642775882,790
2014-11-30,"Fernwood","WI","Milwaukee","Milwaukee","Milwaukee",3743,1205,-0.0163265306122449,-0.0474308300395257,-0.0933032355154251,792
2014-11-30,"Sunshine Estates","TX","San Antonio","Bexar","San Antonio",3744,1155,-0.00431034482758621,-0.0111301369863014,0.00522193211488251,633
2014-11-30,"Slater Rd-Hamilton Circle","NC","Charlotte","Mecklenburg","Charlotte",3745,933,-0.00533049040511727,-0.00850159404888417,0.00430570505920344,1444
2014-11-30,"Lafayette Square","MO","St. Louis","Saint Louis City","Saint Louis",3746,1339,0.03,0.04609375,0.0284178187403994,868
2014-11-30,"Upper Rattlesnake","MT","Missoula","Missoula","Missoula",3747,1248,-0.0016,-0.00873709293089754,-0.0480549199084668,1323
2014-11-30,"Hope","RI","Providence","Providence","Providence",3748,1664,0.0121654501216545,0.017737003058104,0.137388926862611,682
2014-11-30,"Laurelwood","NM","Albuquerque","Bernalillo","Albuquerque",3749,1108,-0.0297723292469352,-0.034001743679163,0.0452830188679245,824
2014-11-30,"Olde Towne","OH","Toledo","Lucas","Toledo",3750,681,0.0460829493087558,0.0690737833594976,0.0428790199081164,750
2014-11-30,"The Strip","NV","Las Vegas","Clark","Las Vegas",3751,1426,0.0222222222222222,0.0251617541337168,-0.00627177700348432,8447
2014-11-30,"Rock Spring","VA","Washington","Arlington","Arlington",3752,3640,0.0122358175750834,0.00192678227360308,-0.0106007067137809,1010
2014-11-30,"Phantom Lake","WA","Seattle","King","Bellevue",3753,2436,-0.00327332242225859,-0.000410340582683627,0.0619006102877071,867
2014-11-30,"Oakbrook","WA","Portland","Clark","Vancouver",3754,1387,0.00872727272727273,0.0289317507418398,0.0483749055177627,992
2014-11-30,"Marietta","FL","Jacksonville","Duval","Jacksonville",3755,1027,0.00391006842619746,0.00884086444007859,0.0321608040201005,824
2014-11-30,"Palm Beach Lakes","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",3756,1541,0.0045632333767927,0.025965379494008,0.0504430811179277,689
2014-11-30,"Perkerson","GA","Atlanta","Fulton","Atlanta",3757,856,0.00587544065804935,0,-0.0172215843857635,527
2014-11-30,"Historic Old Hickory Village","TN","Nashville","Davidson","Nashville",3758,1106,0.0109689213893967,0.0483412322274882,0.101593625498008,1116
2014-11-30,"Dodge Flower","AZ","Tucson","Pima","Tucson",3759,744,-0.0325097529258778,-0.03751617076326,-0.0970873786407767,759
2014-11-30,"Bryant","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3760,1403,0.000713266761768902,0.00645624103299857,0.0100791936645068,749
2014-11-30,"Mission Valley West","CA","San Diego","San Diego","San Diego",3761,1815,0.00220872446162341,0.00889382990550306,0.0607831677381648,1238
2014-11-30,"Midvale Heights Community","WI","Madison","Dane","Town of Madison",3762,1534,-0.00130208333333333,0.00524246395806029,0.0449591280653951,1422
2014-11-30,"Marrion","WA","Portland","Clark","Vancouver",3763,1353,0.00520059435364041,0.0265553869499241,0.0562060889929742,812
2014-11-30,"North East","WA","Olympia","Thurston","Olympia",3764,1309,-0.0015255530129672,0.00383435582822086,0.00925212027756361,1457
2014-11-30,"Barrio Hollywood","AZ","Tucson","Pima","Tucson",3765,869,0.00812064965197216,0.00346420323325635,-0.0224971878515186,777
2014-11-30,"Riverside Heights","FL","Tampa","Hillsborough","Tampa",3766,1231,0.0123355263157895,0.0148392415498763,0.0275459098497496,1334
2014-11-30,"Violetville","MD","Baltimore","Baltimore City","Baltimore",3767,1257,0.00159362549800797,0.0178137651821862,0.0145278450363196,889
2014-11-30,"North Harford Road","MD","Baltimore","Baltimore City","Baltimore",3768,1363,0.00590405904059041,0.00442151805453206,0.0396643783371472,1118
2014-11-30,"Morris Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3769,1405,0.00142551674982181,0.000712250712250712,0.0144404332129964,1240
2014-11-30,"Lakeshore","CO","Denver","Arapahoe","Aurora",3770,1847,0.011500547645126,0.0278241513633834,0.0707246376811594,830
2014-11-30,"Forest Hill","CA","San Francisco","San Francisco","San Francisco",3771,5232,0.0280998231479662,0.0767647664128421,0.0761003702180173,1028
2014-11-30,"North Rosslyn","VA","Washington","Arlington","Arlington",3772,3329,0.0196018376722818,0.0183542367696543,-0.049671709962889,1019
2014-11-30,"Charles House Area Council","NY","Rochester","Monroe","Rochester",3773,813,-0.0145454545454545,-0.00853658536585366,-0.00367647058823529,500
2014-11-30,"University Park Estates","CA","Los Angeles","Los Angeles","Long Beach",3774,2643,0.00113636363636364,0.00762485703393061,0.033633163863903,990
2014-11-30,"Fairways Forest","FL","Jacksonville","Duval","Jacksonville",3775,1130,0.006233303650935,0.008028545941124,0.0329067641681901,928
2014-11-30,"Greektown","MD","Baltimore","Baltimore City","Baltimore",3776,1267,-0.0147744945567652,-0.0238828967642527,0.0168539325842697,1426
2014-11-30,"Green River","CA","Riverside","Riverside","Corona",3777,2091,0,0.00335892514395393,0.0465465465465465,503
2014-11-30,"North Highland Park","VA","Richmond","Richmond City","Richmond",3778,917,-0.00971922246220302,0,0.0121412803532009,792
2014-11-30,"West De Paul","IL","Chicago","Cook","Chicago",3779,2691,-0.0347919655667145,-0.0571128241065172,0.0326170376055257,946
2014-11-30,"East Lake","GA","Atlanta","Fulton","Atlanta",3780,1254,0.000798084596967279,0.0406639004149378,0.116651825467498,1238
2014-11-30,"Cornwall Park","WA","Bellingham","Whatcom","Bellingham",3781,1415,0.00855310049893086,0.0373900293255132,0.0261058738216099,852
2014-11-30,"Crown Hill","WA","Seattle","King","Seattle",3782,2051,0.00687285223367698,0.0193836978131213,0.0892193308550186,1061
2014-11-30,"Mohican Regent","MI","Detroit","Wayne","Detroit",3783,756,-0.00263852242744063,0.0026525198938992,0.0106951871657754,1030
2014-11-30,"Holiday Park","NM","Albuquerque","Bernalillo","Albuquerque",3784,1147,-0.0433694745621351,-0.0582922824302135,0.0150442477876106,1124
2014-11-30,"Lake Ridge","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",3785,2097,0.00239005736137667,-0.000952834683182468,0.0370919881305638,559
2014-11-30,"Braun Station West","TX","San Antonio","Bexar","San Antonio",3786,1329,0.00150715900527506,0.00911161731207289,0.03828125,1158
2014-11-30,"West Floral Park","CA","Los Angeles","Orange","Santa Ana",3787,2845,0.00246652572233968,0.0200788813194693,0.0801063022019742,621
2014-11-30,"Oakwood","TN","Knoxville","Knox","Knoxville",3788,771,0.00652741514360313,0.0131406044678055,0.0418918918918919,1311
2014-11-30,"Lauriedale","CA","San Francisco","San Mateo","San Mateo",3789,3514,-0.0109766394596116,-0.0295498481082574,0.082229750538959,687
2014-11-30,"West Morgan Park","IL","Chicago","Cook","Chicago",3790,1615,-0.0152439024390244,-0.00798525798525799,0.0688285903375248,810
2014-11-30,"Latah Valley","WA","Spokane","Spokane","Spokane",3791,1507,-0.00264725347452019,-0.00789993416721527,-0.00462351387054161,1530
