"RegionName","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"San Francisco","CA","San Francisco","San Francisco",235.6427,241.0229,237.5404,239.3072,239.475,242.4814,249.2296,244.5294,241.6389,239.9087,245.2959,239.3765,247.1026,253.7341,261.9014,271.288,272.531,272.4481,272.1399,275.6622,276.6534,279.2423,281.6897,285.6273,298.4839,305.6215,318.0455,331.0119,330.0419,318.3674,329.113,334.543,335.4928,320.0281,321.5978,329.0131,341.1,352.4683,359.1063,363.048,375.2146,379.3493,383.9622,378.6088,384.267,400.7216,426.3916,450.469,465.5924,481.5365,478.261,485.8667,493.717,501.4114,520.1376,535.9886,516.893,508.0527,485.6151,495.6981,509.7777,508.3247,490.6147,478.8714,459.9756,460.373,442.0076,434.4043,431.0963,443.9077,462.8054,474.3449,489.8715,497.6859,503.5713,500.7449,501.0205,503.7102,492.1714,490.3082,488.7927,484.0532,487.0494,489.407,487.4675,490.5351,490.4007,489.1388,487.8061,489.8212,498.0279,509.1215,503.5152,498.1035,498.0751,514.9996,532.7564,548.3319,567.5109,570.9115,570.8541,572.1379,583.1742,597.9025,597.4392,595.2352,631.0538,654.5437,673.5641,697.1938,712.9455,705.5454,701.3664,713.7678,706.577,702.2325,693.2648,696.0039,686.1593,690.0369,687.9535,698.2845,699.3546,707.7721,700.6313,691.4493,699.2441,683.3087,668.3677,679.5192,698.3682,706.1709,722.6377,731.199,728.3598,719.9501,730.9117,760.5077,754.7283,746.8543,723.792,730.5219,753.3049,749.9792,754.1313,727.7718,703.765,691.9006,710.3245,713.3111,688.2338,659.7864,652.4116,630.2706,649.3139,661.2135,648.944,628.0867,631.3461,628.9834,631.4781,638.9155,628.5707,630.8844,627.8969,621.1769,603.6993,621.4439,642.5162,638.9281,625.2938,638.0583,594.668,596.2417,595.4007,621.8986,617.4561,583.9533,581.4721,579.3541,607.5203,616.8289,629.7008,613.385,597.287,602.5974,616.0067,626.0272,623.3975,606.8108,607.7874,623.9492,629.4966,652.5956,672.634,680.0951,689.8779,689.9489,698.1568,712.9399,702.4839,691.938,698.1684,732.3237,752.5191,775.6736,800.2474,812.2765,797.5153,799.028,806.4864,804.1156,813.7628,823.8875,849.0652,870.1159,897.9945,921.3173,924.3426,902.0328,903.227,917.9829,924.69,929.0947
"Columbus","OH","Columbus","Franklin",71.5114,70.8704,72.1393,75.5802,74.6921,73.7512,72.5057,75.8815,72.8995,76.5153,73.6259,77.8552,74.0076,73.2585,70.2927,71.0994,72.8653,73.7768,75.0845,71.8873,73.8494,75.705,73.0694,72.636,74.5226,76.2962,74.81,72.1819,71.8945,71.1122,69.8108,69.4097,70.0152,70.8959,73.9496,73.3618,74.2502,75.0654,76.6608,78.2932,76.1344,74.8283,74.3255,74.8507,77.3963,75.2317,73.3215,73.9023,76.424,80.1517,79.1059,80.0072,79.4113,81.2596,80.6737,79.2859,81.0441,78.905,79.144,79.1364,81.7169,85.9358,86.5737,88.1868,90.6205,90.4014,89.5445,89.9122,91.0493,92.0348,92.1692,89.3934,87.0852,88.8227,89.2453,89.0261,90.3259,90.5299,91.2285,90.7705,90.0906,89.9519,,,,,91.1227,92.0188,93.6217,94.8687,94.4491,94.3972,95.0392,97.0216,96.2141,96.6992,97.7255,100.2813,100.376,101.2689,99.782,99.8574,98.6319,100.2954,100.2833,99.9569,98.9422,99.5137,100.0564,100.8394,99.0099,98.3191,97.799,100.2717,101.9596,101.9586,101.8016,102.3647,101.8505,102.8884,104.6098,103.404,103.5597,105.8474,106.7723,106.9928,104.4232,103.7451,103.2495,106.6243,103.7552,104.8179,109.7091,108.7592,108.1406,107.5979,108.1733,106.9917,108.7477,105.002,105.5177,104.3526,102.5846,101.2645,104.0745,105.6292,104.751,102.7912,102.1417,103.3078,101.4636,97.7182,96.456,95.5136,98.4412,97.603,95.8083,95.6049,97.7321,101.5093,98.6146,96.8589,95.2221,94.3253,92.8101,96.309,95.3032,93.231,93.6695,96.7084,98.5078,98.504,95.7755,96.3443,95.8836,90.0154,86.1835,86.7018,79.0506,81.5816,84.31,86.2158,85.9676,84.2545,86.6362,82.3452,80.4865,74.9826,77.2733,77.0898,74.164,77.3184,80.5361,86.0339,84.5357,84.9124,84.8593,87.6645,89.3945,84.6615,82.3766,80.0061,79.1421,81.5285,87.2184,88.4264,92.8419,92.9103,90.0666,88.9304,90.2145,88.8704,84.2276,86.3067,84.4232,82.0091,83.8001,87.7186,90.7372,91.2897,90.1027,87.7726,86.4778,85.893
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,,45.7979225684608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4947368421053,,,64.313824419778,,61.7934,59.9227,,57.1265,64.9543,,,62.7970128988459,58.4908,,60.1161,60.089,58.3773,57.3005,58.2583,55.027,,,,65.8731884057971,,66.2151,,64.0329,67.8715,,,,86.5265760197775,83.6892,,75.3664,,74.3085,,81.165,81.7022,84.4859,81.253,73.4595,74.5394,80.4921,78.5397,,79.7064,,152.2005,181.3658,154.2869,170.9055,,,,85.6465,77.9827,72.8717,76.2157,87.3929,88.256,92.182,85.8772,,110.22,,130.5644,112.9627,,79.3846,90.4752,96.1092,91.4269,86.555,93.971,107.4435,103.1782,99.7778,93.8655,94.322,,124.5459,105.894,96.1403,91.4518,84.5951,94.9455,95.6845,106.0627,113.9018,101.3839,,,,121.503964757709,133.8653,150.9194,,159.8774,149.6949,127.6,124.6728,,154.0755,,,134.221200648999,,,68.0046153846154,,,,,,,,,,,113.183621006243,87.0817,69.1556,78.5011,110.8915,,,116.352835283528,120.1667,,,105.149275362319,113.6315,103.5578,97.8339,100.5783,97.7929,110.1401,114.4109,105.2925,91.4963,95.0558,90.1054,,115.09,108.7721,116.5211,125.256,110.9993,118.2073,115.1656,103.1784,87.8439,88.3577,83.098,,107.5861,104.3136,110.8805,120.0442,129.9351,130.2355,157.782
"Detroit","MI","Detroit","Wayne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.809523809524,,,,,,,18.5414091470952,,,,,,,,139.712108382726,,108.4866,,,131.143,,,187.077105575326,,,,83.8814569536424,,,,,,,,84.7487001733102,,,95.8661417322835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8446069469835,,,,,,,,,,,,,,,,,,,90.8268733850129,,,,,,
"Charlotte","NC","Charlotte","Mecklenburg",62.9029,66.5865,65.667,67.0928,69.3348,71.05,71.768,72.3821,72.0824,73.7763,73.9621,72.6937,70.4255,72.8761,72.6474,71.1355,73.0512,76.6879,77.6825,79.8405,79.173,81.5868,81.4626,81.9815,83.6298,83.6148,83.4412,84.8613,84.4389,84.6586,84.836,84.3811,82.8425,84.2125,85.1559,87.4597,88.5711,89.9594,91.4188,90.0727,86.7225,85.8157,86.6382,94.6029,91.6281,91.1768,89.628,91.3395,95.4948,92.2266,90.089,88.0043,85.795,88.7394,91.1725,91.2186,85.8251,86.0334,88.8739,89.7487,90.0785,91.1461,89.0563,87.661,89.3195,88.1126,88.3913,89.6373,90.8503,92.5414,92.3758,90.8263,92.4606,93.0523,92.3862,95.625,91.2762,90.4486,96.4446,103.4279,98.7941,95.3582,98.2167,101.6757,98.6848,104.0501,100.9405,97.9849,95.313,94.9295,99.215,98.8276,98.639,94.5769,96.7117,93.9989,93.3242,93.5634,98.387,95.5698,93.4903,92.7355,92.6945,95.6077,97.6398,105.8145,109.3506,103.4339,97.5648,94.6176,95.1288,95.2617,95.8814,96.7448,95.0404,94.7384,96.4049,100.3194,102.1591,102.1807,100.9024,100.3431,101.1891,102.098,101.4198,101.0919,102.94,107.6074,106.9016,102.5869,100.5943,101.3323,104.1477,108.5196,108.5206,108.4025,109.649,111.3371,119.4996,120.9489,119.0313,125.7009,129.0264,125.9585,119.6426,114.7749,123.9924,122.7965,119.4379,114.5364,110.6035,113.516,118.2945,111.9065,106.2384,107.2678,107.326,108.7115,108.6737,116.0667,111.6297,109.8513,110.6142,111.5361,107.8557,106.3729,97.1805,103.2884,109.167,112.9607,106.521,104.288,113.5045,114.7952,105.7517,94.8916,105.1247,110.2441,108.0876,102.9557,103.5577,107.5927,115.1482,111.3964,103.2452,89.5293,101.7005,96.7957,104.4291,105.5352,103.8324,102.617,100.953,101.8517,107.0142,106.9966,103.7986,103.849,111.1566,106.0466,98.0412,94.1206,101.3917,110.2291,112.6661,111.4121,112.7033,119.4651,114.5128,117.4679,111.7323,114.6028,117.5293,114.949,110.6901,107.9391,106.7518,118.3324,119.2196,113.4309,111.1291,112.1369,109.2863,111.4401
"Memphis","TN","Memphis","Shelby",54.423,56.0256,55.7756,57.5181,59.4959,61.0797,59.304,58.6649,54.4124,54.1225,59.6576,62.1211,60.5992,60.738,59.1838,61.4296,59.6678,59.8001,56.9843,62.4521,63.4511,65.073,67.0789,64.9097,60.924,61.6966,65.3803,69.3999,70.8443,68.3102,69.5047,68.7516,69.9049,70.2046,70.1405,69.0925,67.4197,70.1161,69.5787,69.336,68.1472,71.3762,70.3005,72.7297,70.9291,65.6459,70.2778,71.6868,74.9016,73.8431,75.5818,76.822,77.1643,78.6196,76.9698,76.2755,74.9753,75.29,75.8972,78.9947,78.1557,76.8119,76.966,81.0178,81.5878,79.8798,80.7037,81.9384,82.2855,79.4061,79.9155,79.7118,81.0106,79.6144,81.8697,84.9029,79.1895,80.8285,79.2419,80.3684,81.7939,81.5523,76.7722,75.7028,75.6416,80.9217,82.9334,83.8931,82.2865,81.1538,80.379,81.7397,80.0984,78.9375,79.7625,87.5039,88.4282,84.0904,85.2828,87.5412,87.6322,85.8433,79.2236,80.5373,87.3173,93.6802,91.7441,87.6772,83.6196,86.6799,87.6855,91.785,89.6342,90.2963,88.4417,89.374,97.0852,99.2651,90.693,89.3938,94.9182,103.0258,101.58,98.5732,95.9875,92.8941,93.9505,99.8582,100.5174,96.6882,93.3864,92.8303,92.1829,105.9632,118.489,110.2452,100.456,95.9767,92.1969,90.0911,91.912,92.3852,90.9846,94.3891,100.9294,105.7143,108.8144,108.4328,104.0007,100.1036,98.4643,98.6444,104.157,105.9767,101.0743,97.1403,95.1943,91.7512,101.8012,5062.9283,,1561.1078,89.6635,85.5988,82.1855,93.1869,90.9175,96.6809,88.7095,83.2841,84.3477,84.2244,87.3781,95.9402,90.4926,88.7793,83.4981,88.7812,89.4003,95.7822,85.9862,83.8167,80.9409,82.6731,84.5239,87.8672,85.0158,81.6133,82.2696,76.0003,74.4107,83.2021,84.1477,84.5223,86.8316,81.689,80.8698,84.9963,81.4136,80.8862,79.5912,77.5295,72.8034,75.6584,84.6678,91.8218,96.4154,92.0672,91.5981,95.6811,90.9394,90.7879,88.0511,84.3821,85.3275,87.1327,97.963,94.5589,92.7892,84.7061,83.8266,88.0631,95.5277,88.7235
"Baltimore","MD","Baltimore","Baltimore City",48.0976,50.3439,50.3258,51.0031,50.1389,49.0277,49.0072,49.2278,49.5571,49.4332,47.9409,48.2419,48.9899,48.9766,48.4697,50.3169,48.2879,48.7699,50.5459,51.2109,50.7342,51.0291,48.5555,49.2278,49.6761,50.6914,51.7622,52.4421,51.6634,52.413,53.1354,53.5244,54.0575,53.3273,54.5592,53.4,53.435,54.417,54.8851,55.8082,55.8245,56.5714,57.6681,57.1971,56.1543,55.2352,54.3382,55.0064,55.1474,55.4262,56.2101,58.6328,59.3056,56.8469,57.0719,57.686,58.4301,58.3015,58.8998,57.1374,55.6432,57.2416,59.6817,61.1609,62.4881,63.4928,61.5216,60.0398,58.9787,59.5692,60.4351,59.9954,60.7018,61.0504,61.8426,64.3345,66.9823,66.7453,65.4635,64.1256,64.2071,64.1946,64.1022,64.6762,64.8758,64.051,67.0676,70.6035,72.3689,72.3524,72.7654,71.7969,69.558,71.0439,73.8313,77.0752,80.5947,81.6697,81.2429,82.9298,90.6581,93.1578,92.4604,91.9843,90.2167,89.2435,86.8465,84.7021,86.2419,91.3837,95.9659,107.2643,114.8473,120.318,121.2604,116.5168,111.9272,111.5198,111.8756,111.8871,117.2583,123.1973,125.6909,127.2996,129.6319,129.7279,127.7799,125.6081,123.203,118.499,120.3053,120.9573,123.7975,131.6156,137.3075,142.9468,140.8234,140.8492,136.8445,129.1934,126.33,131.0999,133.2165,135.9624,136.9687,139.1174,140.6279,144.1888,143.2322,144.6637,141.8678,136.1243,134.6897,137.446,134.3832,128.7357,125.2738,120.6705,130.7487,128.2445,137.3139,143.8538,139.2412,133.2524,133.0023,121.8135,119.878,122.9182,126.535,132.6454,136.3478,139.0022,129.3171,121.5949,121.2652,125.7687,119.831,114.9801,104.402,88.6113,88.3269,99.8961,107.2322,115.1118,128.8913,120.7754,111.5888,123.6941,132.9648,93.7909,130.0046,119.4871,81.1896,82.7627,125.6262,152.4815,125.2008,123.6433,133.0258,147.5005,138.8669,137.7459,119.828,125.5437,128.9385,160.1783,165.0379,164.9016,158.391,168.9997,171.3242,,124.0707,120.5447,127.707,136.61,142.3624,138.6738,171.9847,176.4273,168.3824,159.9057,157.1778,163.6803
"Boston","MA","Boston","Suffolk",155.1062,157.477,160.4671,163.9771,170.4937,162.8316,162.3114,160.9896,158.0828,164.3555,176.0629,182.1163,182.9715,183.2966,187.0227,188.8391,187.4413,184.4773,180.164,177.7794,186.3884,211.7108,196.9309,196.5579,198.8335,207.4255,215.7996,218.4894,209.6302,207.6371,209.4583,208.9839,208.2088,214.5596,210.1128,215.6016,222.6953,236.3484,234.0279,226.6791,227.5536,226.8417,221.8814,227.3078,226.5071,242.023,242.3681,261.0804,279.0185,286.3439,279.5816,266.6705,268.7607,268.4779,278.619,290.2249,291.4881,279.0574,277.0002,285.3953,295.5728,301.4912,305.2074,302.1796,317.9119,313.9263,304.603,317.5555,309.7528,306.4689,308.377,336.1642,349.7638,362.6393,368.5038,362.216,358.6637,359.2326,354.805,355.0486,353.4238,341.9983,341.3469,343.5047,346.7685,355.2664,356.4431,364.6653,371.4482,371.3125,367.7742,363.5858,365.5816,363.888,367.0087,369.9647,378.1517,389.5277,402.1102,408.6705,416.0766,409.7356,401.0012,390.7822,373.3036,376.97,395.7868,392.4577,392.1354,391.9536,401.4969,401.8269,406.1931,405.5921,385.792,371.3095,366.1132,369.6059,383.2306,402.309,393.5377,388.0124,410.8763,409.2404,392.8854,376.8819,360.3053,376.21,370.8289,377.7489,379.879,379.1581,385.3901,387.1667,391.9206,393.618,409.9999,403.6297,414.2884,400.6885,395.2266,405.7877,392.796,380.2599,386.5961,421.3477,438.9758,427.8381,437.4066,437.2005,410.7107,393.9487,384.8652,394.1636,373.471,372.5557,375.2702,390.1266,404.6715,410.136,405.697,390.3275,379.6922,382.6972,399.3964,381.6872,369.2277,381.6259,401.3778,390.8846,398.1204,434.9171,445.2357,447.1844,465.2741,450.8369,461.2801,439.7716,464.2332,446.6562,467.1433,478.9696,444.8907,437.7865,437.5842,450.4803,449.7394,418.0499,432.058,452.1616,454.0418,455.563,467.1895,444.7289,461.4663,455.3408,457.4163,453.6814,459.0771,462.1822,452.0655,441.3072,437.175,477.652,490.8737,497.4764,499.7703,493.5703,484.6091,489.2949,503.5108,502.7146,501.4035,498.4459,488.7264,513.7883,512.7325,511.3111,518.0568,511.1496,509.5326,527.2157,554.7643,510.5013
"Seattle","WA","Seattle","King",133.8002,135.3014,139.6181,139.8423,144.5255,149.0909,151.5229,150.6942,145.8894,148.5609,147.2778,151.3487,151.1007,153.7362,153.5654,161.5004,163.2789,161.5306,157.171,161.7026,164.1341,163.9944,170.8064,174.0941,179.6337,182.3359,184.0131,182.5609,180.6964,178.5976,180.5321,180.7293,181.6654,179.2417,183.4737,191.2949,194.6575,199.8414,205.0114,209.4876,203.3468,201.8506,203.5935,207.5932,207.0801,217.3793,221.2473,226.3371,228.4932,239.3881,246.0132,247.7829,233.9719,235.7224,237.0814,238.3388,234.8315,228.5207,236.0325,242.3525,240.9033,237.3956,233.7665,232.0663,232.132,233.3711,231.51,224.1716,225.5491,223.2683,225.6184,235.0576,242.2716,244.0906,243.2164,243.9134,250.9468,252.3531,242.676,242.9524,249.1731,257.8012,254.4093,249.9526,243.0159,247.6554,248.0251,246.255,250.1282,256.5111,257.8045,256.3801,262.3243,264.0416,272.2249,277.9212,273.5643,278.2846,287.4176,291.9108,294.2178,293.1448,294.4957,288.3845,291.7189,289.4752,287.2854,290.7521,298.9328,310.4689,320.7269,326.7041,325.2596,327.8598,331.6624,330.5492,329.8164,331.9405,339.3311,343.5008,342.8584,345.5878,360.4201,373.7235,383.2574,393.915,386.5248,379.0689,377.2067,364.742,361.4778,380.9878,394.5899,400.9393,397.8227,393.4109,401.937,400.6119,383.6004,375.0777,374.0109,387.6988,375.9682,373.5285,363.1797,367.4562,365.5682,357.0046,351.9467,354.36,335.7982,333.7053,354.8469,359.2365,347.7128,328.5882,324.7436,319.3516,316.2686,326.1944,325.1412,317.5102,330.1412,331.1604,344.0693,346.4565,341.6413,327.4385,311.8148,313.9281,322.5902,322.9424,321.1533,317.2126,306.2241,302.1277,296.4056,289.8735,293.0127,292.381,283.6838,290.0234,294.7097,294.0211,293.2342,293.1248,284.3277,286.1091,285.9528,261.2638,267.082,260.3418,279.2102,285.8347,287.6068,283.5336,276.2115,285.3051,282.0161,280.6983,289.9819,294.7742,301.9009,311.52,316.347,314.0491,323.1534,325.8126,325.489,330.6034,338.0241,332.9811,331.4003,335.7632,333.3867,331.7754,338.5211,348.3267,352.9271,350.4335,348.4645,347.772,353.4421,358.4095
"Washington","DC","Washington","District of Columbia",,,,,,,,,,,,,,,125.163826998689,122.922,122.8013,119.4913,114.6587,111.6481,117.0732,112.5183,108.7412,106.7188,111.6907,119.2745,122.9779,128.4572,134.1718,137.7152,129.5683,121.2061,,113.4034,107.7926,117.4378,126.3871,133.2663,139.3725,140.0424,133.2945,,80.7906,,114.0603,115.7865,109.7495,104.9632,107.947,114.1883,121.4993,132.7008,133.6044,123.4478,117.4552,126.3341,134.771,129.3414,122.1162,124.095,130.5467,136.792,148.0208,154.9583,154.8771,151.9736,148.9618,162.8812,174.3607,176.4357,152.9183,146.8353,149.9658,178.7204,205.6481,215.6317,222.9843,220.3441,222.4297,220.007,230.9083,244.8602,252.0368,247.4694,246.0159,259.0861,264.6484,273.2396,278.5888,276.3204,275.804,276.272,281.8612,280.7623,268.8404,278.1504,309.6794,330.208,333.0336,341.3889,345.9131,354.2534,368.7556,383.1282,387.5136,389.134,393.7272,404.7196,413.419,416.9191,423.4995,436.0631,458.1429,449.6393,454.0278,434.2565,425.4008,405.5843,420.4757,414.3261,412.1999,431.4597,431.3501,431.8309,422.8378,426.735,428.2868,429.9042,426.9188,408.7388,383.3958,384.7938,421.9151,437.3474,442.2893,445.3528,457.831,435.1234,417.1521,418.7855,422.0517,424.9027,416.3831,406.3398,423.5606,436.4416,455.8549,453.0586,437.534,417.5868,407.5327,427.2988,421.5359,400.0367,397.7859,403.6964,414.7468,420.2984,434.3439,447.152,448.9303,431.7485,444.4674,445.8159,433.2112,404.6529,405.7729,405.3981,429.6821,438.9859,448.3803,439.8571,439.3665,435.7327,437.3484,436.5514,436.9985,435.1479,423.3957,425.8062,427.6017,437.4575,430.9801,427.6059,431.5792,426.6681,428.9349,423.7214,429.0324,421.7553,416.0031,421.9966,419.1799,427.3041,447.9205,458.067,452.3827,448.4264,446.474,454.1515,454.1092,452.8697,449.3173,461.4375,470.6088,488.3376,494.7756,483.3961,486.4677,485.6306,492.4244,491.1571,486.5062,471.683,477.1232,482.4594,497.9198,517.4607,524.7667,516.9028,519.8928,517.7319,522.3508,512.7886
"Denver","CO","Denver","Denver",71.9938,69.9966,72.3735,70.7253,71.3192,73.8691,74.7171,74.7179,76.8473,82.1197,82.0671,77.7255,76.7703,79.1309,80.6288,80.9564,84.3859,86.7866,91.4956,91.1707,91.9759,94.2686,97.0651,97.3435,96.2534,95.559,96.2579,96.889,97.3783,98.608,101.2613,103.6479,105.3691,106.3118,107.6501,108.068,110.1724,111.8597,113.6045,113.4438,113.7999,117.0906,119.8124,121.9233,124.6425,128.9212,130.775,130.7387,131.7859,137.5612,141.6062,143.9995,143.9092,153.0486,152.3801,151.3404,149.9756,151.3975,151.7486,162.6644,161.4155,158.7911,157.6466,157.246,160.3486,158.1321,160.2442,164.2138,174.3223,188.5605,183.1412,170.938,166.8342,169.5639,171.8887,172.2927,175.0348,173.8823,167.0619,171.3303,173.3092,175.3022,177.6805,177.6896,177.1551,177.7361,172.3212,172.235,172.8055,169.9406,167.829,167.5733,166.6453,166.8147,167.7459,173.8987,174.2199,178.3082,179.7139,181.0035,181.8834,184.442,189.4057,192.0959,189.7669,187.5286,186.418,186.0182,188.5599,192.6455,196.9944,197.8238,191.6205,192.8661,193.5868,194.3474,194.161,196.7111,193.9763,193.1776,189.9917,191.9084,198.4807,204.8861,202.3586,199.9298,197.5812,199.6869,198.3657,201.0635,210.278,214.1233,218.3856,236.1612,238.1947,234.3143,223.9767,216.6505,208.4864,206.9194,208.1627,211.9122,232.9221,233.533,223.0038,211.5132,209.1969,209.0813,205.9263,205.9864,195.3036,190.9784,189.0658,185.1322,181.4121,185.0869,193.631,198.4992,193.9423,190.5515,191.4761,195.7393,191.2358,180.2775,181.659,183.384,185.2288,188.7285,192.499,198.3498,206.9648,205.1138,200.2508,199.611,193.5477,198.1609,200.9169,186.9963,182.6308,185.446,195.6983,192.8095,191.5227,185.0972,180.2724,175.4605,181.9599,184.2068,177.8577,174.5482,182.2851,188.1267,198.2453,200.8822,202.0969,200.6753,204.2157,205.7957,207.844,210.6641,205.1058,202.2977,200.0152,201.1157,213.1297,215.9431,221.4639,222.7647,225.1698,218.3003,217.8454,212.636,212.7602,214.5776,219.5277,220.7571,213.8292,214.9638,226.1916,234.4015,229.3513,224.5876,224.8668,226.9256
"Nashville","TN","Nashville","Davidson",61.3184,63.3178,64.5596,64.4813,65.5732,65.2275,62.7807,62.3895,64.2227,64.1068,67.4651,68.2093,69.8216,70.9021,68.0361,66.6803,67.3641,66.6217,70.8197,71.5818,76.5734,77.0489,77.5821,79.1024,79.1587,79.946,80.9203,80.4219,80.8347,79.9395,84.5937,83.0025,82.1116,80.4086,78.1649,77.744,77.006,77.2043,80.5576,80.0562,79.3871,79.8417,81.176,82.2346,80.4695,79.6475,79.2055,80.2294,80.0148,80.4634,83.2758,81.8585,82.9626,82.1851,81.2808,77.9085,79.2238,80.9473,80.2339,82.1264,82.8428,85.3716,86.2682,86.6085,84.9566,85.5304,84.7564,81.6152,79.9561,81.51,83.4747,83.7798,84.9044,87.2874,90.4654,90.3627,89.9544,87.3282,87.2121,86.792,89.4727,90.4928,89.473,86.1383,87.4303,90.6322,92.3567,91.8764,96.0464,92.5055,89.6294,89.101,87.2891,86.4908,86.2598,89.9889,92.3359,95.5767,100.6476,101.5954,99.2545,95.436,93.4524,94.1551,95.3901,94.8379,94.7837,97.3494,98.3018,100.6951,102.3684,101.3431,99.7233,100.2828,100.1205,99.4324,99.1694,103.0175,99.6836,97.3721,95.1609,106.4249,106.5481,107.2925,105.6239,106.8859,108.21,108.523,106.6005,107.0298,108.6925,109.3262,109.0982,108.628,112.7713,112.9609,117.2995,113.3164,116.0726,113.4084,114.9467,103.3462,105.1599,115.5013,121.2872,125.8594,129.6771,124.6561,121.9166,116.7695,119.8674,117.9947,116.5027,124.9292,116.8849,107.986,105.5196,115.9905,133.6325,129.6867,125.3785,117.2468,114.7556,113.9998,115.1743,119.4984,120.6403,120.2039,115.5385,127.7051,125.5856,126.8514,115.0164,113.8339,125.8508,134.0994,132.8771,144.1991,153.579,15138.7449,128.0908,122.5564,122.7064,128.8595,134.5223,127.4153,115.8716,119.8604,124.4051,110.4879,117.9796,122.4681,119.0178,121.7263,133.3113,139.1489,142.0832,133.4016,121.7169,124.0248,131.2907,131.9673,128.1657,128.8519,137.3726,150.1353,149.5056,143.7465,136.0146,130.2955,126.7955,122.6487,119.7961,123.8581,131.5194,140.1508,134.6936,134.8796,132.7465,132.7416,133.5225,125.4972,120.8871,124.1257
