"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Northbridge","MA","Worcester","Worcester",6756,1763,-0.00113314447592068,0.00800457404230989,0.0328060925600469,1627
2014-11-30,"Lansing","KS","Kansas City","Leavenworth",6757,1418,0.00282885431400283,0.00925266903914591,0.035036496350365,2431
2014-11-30,"Columbus","KS",,"Cherokee",6758,772,-0.0102564102564103,-0.0165605095541401,0.0225165562913907,1662
2014-11-30,"Carthage","TN","Nashville","Smith",6759,932,0.00647948164146868,0.0196936542669584,0.05788876276958,1990
2014-11-30,"Hainesville","IL","Chicago","Lake",6760,1464,0.00826446280991736,0.0096551724137931,0.0145530145530146,1222
2014-11-30,"Marlborough","CT","Hartford","Hartford",6761,1781,0.0165525114155251,0.0288850375505488,-0.0304844855743059,2232
2014-11-30,"Hiawassee","GA",,"Towns",6762,1034,-0.0124164278892073,-0.0291079812206573,-0.0642533936651584,1976
2014-11-30,"Vonore","TN",,"Monroe",6763,1142,-0.00868055555555556,-0.0289115646258503,-0.0189003436426117,2818
2014-11-30,"Clearwater","KS","Wichita","Sedgwick",6764,1223,0.00328137817883511,0.0200166805671393,0.0390824129141886,1297
2014-11-30,"Oxford Township","PA","Gettysburg","Adams",6765,1154,0.00786026200873362,0.0340501792114695,0.0990476190476191,2342
2014-11-30,"Town of Fort Edward","NY","Glens Falls","Washington",6766,1605,0.00943396226415094,-0.00248601615910503,-0.0400717703349282,1642
2014-11-30,"Hamptonville","NC","Winston-Salem","Yadkin",6767,957,0.00314465408805032,0,-0.0103412616339193,1877
2014-11-30,"Eldorado","IL","Harrisburg","Saline",6768,1179,-0.000847457627118644,-0.0158597662771285,-0.0280296784830998,2310
2014-11-30,"Port Gibson","MS",,"Claiborne",6769,850,0.00235849056603774,0.0204081632653061,0.0191846522781775,658
2014-11-30,"St Joseph Township","MI","Niles","Berrien",6770,995,0.00708502024291498,0.0101522842639594,0.0122075279755849,2251
2014-11-30,"Portage Lakes","OH","Akron","Summit",6771,925,-0.0159574468085106,-0.00751072961373391,0.0153677277716795,2714
2014-11-30,"Oakmont","PA","Pittsburgh","Allegheny",6772,1281,0.00866141732283465,-0.0390097524381095,-0.0191424196018377,2014
2014-11-30,"Clay Township","PA","Lancaster","Lancaster",6773,1182,-0.0100502512562814,0.0102564102564103,0.0432480141218005,1605
2014-11-30,"Petersburg","IN","Jasper","Pike",6774,760,-0.0026246719160105,0.0106382978723404,0.0511756569847856,2528
2014-11-30,"Monett","MO",,"Lawrence",6775,808,0.00123915737298637,0.0150753768844221,0.0163522012578616,626
2014-11-30,"Florence","MT","Missoula","Missoula",6776,1211,0.000826446280991736,0.0219409282700422,-0.0146460537021969,508
2014-11-30,"Rochelle","IL","Rochelle","Ogle",6777,1277,-0.00622568093385214,0.00630417651694247,-0.010844306738962,2768
2014-11-30,"Strathmore","CA","Visalia","Tulare",6778,967,-0.0102354145342886,0.0051975051975052,0.00415368639667705,1098
2014-11-30,"Ely","MN","Duluth","Saint Louis",6779,1130,-0.0233362143474503,-0.0813008130081301,-0.0233362143474503,3786
2014-11-30,"Hicksville","OH","Defiance","Defiance",6780,861,0,-0.00806451612903226,0.0423728813559322,1266
2014-11-30,"Blanchard","OK","Oklahoma City","McClain",6781,1220,-0.00974025974025974,-0.0200803212851406,-0.00326797385620915,2838
2014-11-30,"Pinewood","SC",,"Clarendon",6782,856,-0.00811123986095017,-0.0261660978384528,-0.0685527747551687,1348
2014-11-30,"Mineral Wells","WV","Parkersburg","Wood",6783,1070,0.0200190657769304,0.0479921645445641,0.0667996011964108,1852
2014-11-30,"South Williamsport","PA","Williamsport","Lycoming",6784,1068,-0.0129390018484288,-0.0299727520435967,-0.010194624652456,1956
2014-11-30,"Avon","MN","St. Cloud","Stearns",6785,1182,0.0216076058772688,0.0824175824175824,0.093432007400555,1803
2014-11-30,"Axton","VA","Martinsville","Henry",6786,980,0,-0.0101010101010101,0.0481283422459893,1812
2014-11-30,"Union Beach","NJ","New York","Monmouth",6787,1851,-0.00537345513164965,0.00926935659760087,0.0220872446162341,2096
2014-11-30,"Lafayette","AL","Valley","Chambers",6788,823,0.0098159509202454,0.0261845386533666,0.0814717477003942,1000
2014-11-30,"Carlisle","IA","Des Moines","Warren",6789,1069,-0.00465549348230913,0.0142314990512334,0.0700700700700701,1721
2014-11-30,"Monroe Township","PA","Harrisburg","Cumberland",6790,1459,-0.0135226504394861,-0.0413929040735874,-0.0507482108002602,2270
2014-11-30,"Rockport","IN",,"Spencer",6791,861,0.00232828870779977,-0.00347222222222222,-0.0390625,1684
2014-11-30,"Columbus","NC",,"Polk",6792,1206,-0.00495049504950495,-0.00740740740740741,-0.0147058823529412,1314
2014-11-30,"Catasauqua","PA","Allentown","Lehigh",6793,1240,-0.00481540930979133,0.00977198697068404,0.0810810810810811,1927
2014-11-30,"Cumberland Township","PA","Gettysburg","Adams",6794,1447,-0.00822481151473612,-0.0301608579088472,-0.0169836956521739,2731
2014-11-30,"Burns","TN","Nashville","Dickson",6795,1162,0.00606060606060606,-0.00428449014567267,0.00780572419774501,2299
2014-11-30,"Steilacoom","WA","Seattle","Pierce",6796,1524,0.0019723865877712,-0.000655737704918033,-0.0148674854557207,2101
2014-11-30,"Park City","KS","Wichita","Sedgwick",6797,964,-0.00515995872033024,-0.0301810865191147,-0.0388833499501496,2398
2014-11-30,"Lauderdale-by-the-Sea","FL","Miami-Fort Lauderdale","Broward",6798,2366,0.019388194743645,0.04,0.116564417177914,5049
2014-11-30,"Onsted","MI","Adrian","Lenawee",6799,1040,0.0297029702970297,0.00580270793036751,0.092436974789916,3999
2014-11-30,"Tremonton","UT","Brigham City","Box Elder",6800,1111,0.00908265213442325,0.0471253534401508,-0.073394495412844,2158
2014-11-30,"Merrimac","MA","Boston","Essex",6801,1905,0.00210415570752236,0.016,0.0501653803748622,1805
2014-11-30,"Saint Joseph","IL","Champaign-Urbana","Champaign",6802,1047,-0.0251396648044693,0.000956022944550669,-0.0499092558983666,2201
2014-11-30,"Mount Olive","MS",,"Covington",6803,981,0.0197505197505198,0.0208116545265349,0.00512295081967213,1113
2014-11-30,"Moundville","AL","Tuscaloosa","Hale",6804,995,0.0122075279755849,0.0300207039337474,0.111731843575419,1487
2014-11-30,"Sandusky South","OH","Sandusky","Erie",6805,1151,-0.00173460537727667,0.00964912280701754,0.0123131046613896,2180
2014-11-30,"Franconia","PA","Philadelphia","Montgomery",6806,1928,0.0120734908136483,0.0126050420168067,0.0315676832530765,1809
2014-11-30,"Carrizo Springs","TX",,"Dimmit",6807,989,-0.00802407221664995,-0.0149402390438247,0.0904079382579934,1847
2014-11-30,"Woodlawn","MD","Washington","Prince Georges",6808,1676,-0.0146972369194591,-0.0164319248826291,0.00299222022740874,1974
2014-11-30,"Town of Meredith","NH","Laconia","Belknap",6809,1336,0.0182926829268293,0.0494893951296151,0.0809061488673139,3926
2014-11-30,"Clay","AL","Birmingham","Jefferson",6810,1104,0.00546448087431694,0.0327408793264733,0.0366197183098592,3756
2014-11-30,"Springfield","WI","Madison","Dane",6811,1869,0.0157608695652174,0.0778546712802768,0.190445859872611,908
2014-11-30,"Gravois Mills","MO",,"Camden",6812,1112,0.0373134328358209,0.110889110889111,0.1440329218107,722
2014-11-30,"Lakes of the Four Seasons","IN","Chicago","Lake",6813,1514,0.00933333333333333,0,0.061711079943899,4448
2014-11-30,"University Park","IL","Chicago","Will",6814,1420,-0.0173010380622837,0.0078069552874379,0.0573343261355175,2105
2014-11-30,"Adamsville","AL","Birmingham","Jefferson",6815,777,0.00778210116731518,0.0143603133159269,0.0277777777777778,2166
2014-11-30,"Kittanning Township","PA","Pittsburgh","Armstrong",6816,1025,-0.000974658869395711,-0.0256653992395437,0.0915867944621938,1430
2014-11-30,"Aumsville","OR","Salem","Marion",6817,1270,0.0291734197730956,0.0565723793677205,0.0995670995670996,1618
2014-11-30,"Adamsville","TN",,"McNairy",6818,828,-0.0201183431952663,-0.0304449648711944,0.0362953692115144,3759
2014-11-30,"Town of Oakland","ME","Augusta","Kennebec",6819,1013,-0.014591439688716,-0.00686274509803922,0.142051860202931,1155
2014-11-30,"Broad Brook","CT","Hartford","Hartford",6820,1653,0.0110091743119266,0.0337711069418387,0.0475285171102662,1998
2014-11-30,"Chetek","WI",,"Barron",6821,1076,0.00279589934762349,0.0247619047619048,-0.0262443438914027,1987
2014-11-30,"Watonga","OK",,"Blaine",6822,762,-0.00651890482398957,-0.0180412371134021,-0.00651890482398957,1376
2014-11-30,"Simpsonville","KY","Louisville/Jefferson County","Shelby",6823,1502,-0.00132978723404255,0.00670241286863271,0.0315934065934066,1168
2014-11-30,"Ellettsville","IN","Bloomington","Monroe",6824,1073,0.0248328557784145,0.0248328557784145,0.0550639134709931,2999
2014-11-30,"Millers Creek","NC","North Wilkesboro","Wilkes",6825,992,-0.0245821042281219,-0.0534351145038168,0,1476
2014-11-30,"Centerton","AR","Fayetteville","Benton",6826,987,0.0143884892086331,0.0345911949685535,0.0834248079034029,2491
2014-11-30,"Bailey","CO","Denver","Park",6827,1421,0.0085166784953868,0.0357142857142857,0.0765151515151515,3930
2014-11-30,"Newton","MS",,"Newton",6828,1053,0.0477611940298508,0.043607532210109,-0.0195530726256983,631
2014-11-30,"Hamburg","AR",,"Ashley",6829,764,0.00131061598951507,0.0026246719160105,0.00924702774108322,1229
2014-11-30,"Jackson","LA","Baton Rouge","East Feliciana",6830,1498,-0.0241042345276873,-0.03042071197411,0.205148833467418,628
2014-11-30,"Hapeville","GA","Atlanta","Fulton",6831,899,0.00334821428571429,0.007847533632287,0.00222965440356745,1825
2014-11-30,"Tarrant","AL","Birmingham","Jefferson",6832,735,0.00136239782016349,-0.00271370420624152,0.00409836065573771,2762
2014-11-30,"Stowe Township","PA","Pittsburgh","Allegheny",6833,840,-0.0255220417633411,-0.0221187427240978,0.0796915167095116,2329
2014-11-30,"Bronson","MI","Coldwater","Branch",6834,877,0.0515587529976019,0.09625,0.0721271393643032,2002
2014-11-30,"Hoopeston","IL","Danville","Vermilion",6835,1170,0.0103626943005181,0.00688468158347677,-0.0533980582524272,1847
2014-11-30,"Ulster","NY","Kingston","Ulster",6836,1456,-0.0458715596330275,-0.0684580934101088,-0.0452459016393443,1631
2014-11-30,"Pismo Beach","CA","San Luis Obispo","San Luis Obispo",6837,2505,0.0291700903861956,0.0686860068259386,0.272865853658537,3854
2014-11-30,"Laurence Harbor","NJ","New York","Middlesex",6838,1813,-0.00220143093010457,0.00443213296398892,0.0271954674220963,2210
2014-11-30,"Cameron Park","TX","Brownsville","Cameron",6839,809,0.0125156445556946,0.00247831474597274,0.0358514724711908,1420
2014-11-30,"Osage Beach","MO",,"Camden",6840,1139,0.0335753176043557,0.111219512195122,0.0826996197718631,2566
2014-11-30,"Box Elder","SD","Rapid City","Pennington",6841,1285,-0.00541795665634675,0.0472697636511817,0.222645099904853,811
2014-11-30,"Sutton","WV",,"Braxton",6842,918,-0.00108813928182807,-0.063265306122449,-0.204506065857886,2190
2014-11-30,"Shoreham","NY","New York","Suffolk",6843,2331,-0.0403458213256484,-0.10655423533921,-0.0501222493887531,1876
2014-11-30,"Willow Street","PA","Lancaster","Lancaster",6844,1157,0.0078397212543554,0.0330357142857143,0.0149122807017544,1745
2014-11-30,"Lakeland","GA","Valdosta","Lanier",6845,905,0.00555555555555556,0,-0.0413135593220339,899
2014-11-30,"Corunna","MI","Owosso","Shiawassee",6846,830,0.0246913580246914,0.0466582597730139,0.042713567839196,1893
2014-11-30,"Pontoon Beach","IL","St. Louis","Madison",6847,984,-0.00606060606060606,0.0314465408805031,0.0707290533188248,1544
2014-11-30,"Ladysmith","WI",,"Rusk",6848,938,0.00860215053763441,0.0457079152731327,-0.0239334027055151,1709
2014-11-30,"Salem","WV","Clarksburg","Harrison",6849,929,-0.00535331905781585,-0.0343035343035343,-0.114394661582459,1209
2014-11-30,"Waite Park","MN","St. Cloud","Stearns",6850,1159,0.00433275563258232,0.0422661870503597,0.161322645290581,1540
2014-11-30,"Columbus Grove","OH",,"Putnam",6851,1096,-0.0117222723174031,-0.000911577028258888,0.0916334661354582,2750
2014-11-30,"Baraboo","WI","Baraboo","Sauk",6852,1082,-0.0145719489981785,-0.024346257889991,0.0433944069431051,2930
2014-11-30,"Glade Spring","VA","Kingsport","Washington",6853,1041,-0.00478011472275335,-0.0151371807000946,0.029673590504451,1687
2014-11-30,"James City","NC","New Bern","Craven",6854,1051,-0.0103578154425612,-0.019589552238806,0.0416253716551041,1920
2014-11-30,"Lawrence Township","PA","DuBois","Clearfield",6855,1076,-0.0218181818181818,-0.0315031503150315,-0.000928505106778087,1552
2014-11-30,"Goliad","TX","Victoria","Goliad",6856,1179,0.00597269624573379,0.0146299483648881,0.0163793103448276,427
2014-11-30,"Lake Odessa","MI","Grand Rapids","Ionia",6857,938,0.0364640883977901,0.0551181102362205,0.103529411764706,2082
2014-11-30,"Hancock","MI","Houghton","Houghton",6858,814,0.0187734668335419,0.0149625935162095,-0.00610500610500611,1976
2014-11-30,"Arlington Heights","PA","East Stroudsburg","Monroe",6859,1216,-0.0040950040950041,-0.00896495517522412,-0.0272,2038
2014-11-30,"North Bend","OH","Cincinnati","Hamilton",6860,1499,-0.00794176042356056,-0.0164041994750656,0.0933625091174325,2081
2014-11-30,"Bridgeport","OH","Wheeling","Belmont",6861,769,0.00391644908616188,0.00654450261780105,0.0158520475561427,2388
2014-11-30,"Woodford","VA","Richmond","Caroline",6862,1218,0.00578034682080925,0.0107883817427386,0.024390243902439,1533
2014-11-30,"Village Green-Green Ridge","PA","Philadelphia","Delaware",6863,1643,0.00305250305250305,0.0167079207920792,0.0438373570520966,2882
2014-11-30,"Bethpage","TN","Nashville","Sumner",6864,1032,0.028913260219342,0.0661157024793388,0.0978723404255319,2659
2014-11-30,"Swatara Township","PA","Lebanon","Lebanon",6865,1182,-0.00505050505050505,-0.00838926174496644,0.0260416666666667,1298
2014-11-30,"Clatskanie","OR","Portland","Columbia",6866,1203,-0.00413907284768212,0.0177664974619289,0.0433651344319167,958
2014-11-30,"Sappington","MO","St. Louis","Saint Louis",6867,1270,0.0119521912350598,0.0250201775625504,0.00474683544303797,2916
2014-11-30,"Smiths Grove","KY","Bowling Green","Warren",6868,942,0,0.0139935414424112,0.0261437908496732,1451
2014-11-30,"Palmview","TX","McAllen","Hidalgo",6869,1124,-0.0148992112182296,0.0017825311942959,0.0965853658536585,1202
2014-11-30,"London","OH","Columbus","Madison",6870,952,-0.0175438596491228,-0.0103950103950104,0.0106157112526539,3142
2014-11-30,"Jonesville","MI",,"Hillsdale",6871,950,0.0292524377031419,0.0686164229471316,0.122931442080378,1378
2014-11-30,"Lovettsville","VA","Washington","Loudoun",6872,2198,0.00641025641025641,0.0143054914628519,-0.0213713268032057,2506
2014-11-30,"Harrisburg","AR","Jonesboro","Poinsett",6873,730,0.00968188105117566,0.0369318181818182,0.0224089635854342,1764
2014-11-30,"Ambler","PA","Philadelphia","Montgomery",6874,1580,0.00636942675159236,-0.00816070307595731,0.014771997430957,1633
2014-11-30,"Geismar","LA","Baton Rouge","Ascension",6875,1618,-0.0193939393939394,-0.00492004920049201,0.0954637779282329,1499
2014-11-30,"Lower Providence Township","PA","Philadelphia","Montgomery",6876,2127,-0.00514499532273152,-0.00281293952180028,0.0375609756097561,1534
2014-11-30,"Ben Lomond","CA","Santa Cruz","Santa Cruz",6877,2566,0.0158353127474268,0.0469196246430029,0.254767726161369,1732
2014-11-30,"Jefferson","MD","Washington","Frederick",6878,1937,0.0173319327731092,0.0264970853206147,0.0200105318588731,1867
2014-11-30,"Watchung","NJ","New York","Somerset",6879,3303,0.0254579323191555,0.0562839782539175,-0.005420054200542,1947
2014-11-30,"Sayre","OK","Elk City","Beckham",6880,881,-0.00564334085778781,-0.0221975582685905,0.0783353733170135,1407
2014-11-30,"Robinwood","MD","Hagerstown","Washington",6881,1387,0.028169014084507,0.0444277108433735,-0.0634706279540851,1752
2014-11-30,"Collinsville","VA","Martinsville","Henry",6882,979,0.00102249488752556,-0.00910931174089069,0.0538213132400431,2035
2014-11-30,"Bellwood","VA","Richmond","Chesterfield",6883,1109,-0.00538116591928251,0.00361990950226244,0.0027124773960217,2367
2014-11-30,"Hellam","PA","York","York",6884,1258,-0.00316957210776545,-0.0255615801704105,-0.0125588697017268,1789
2014-11-30,"Orland Hills","IL","Chicago","Cook",6885,1665,-0.0118694362017804,-0.0101070154577883,0.0252463054187192,1980
2014-11-30,"Town of Sturbridge","MA","Worcester","Worcester",6886,1490,-0.0203813280736358,-0.013898080741231,-0.00732844770153231,2232
2014-11-30,"Murfreesboro","NC",,"Hertford",6887,949,-0.00419727177334732,0.0337690631808279,-0.0226570545829042,956
2014-11-30,"Iron Mountain","MI","Iron Mountain","Dickinson",6888,762,-0.0078125,-0.0180412371134021,-0.00392156862745098,2134
2014-11-30,"Waukon","IA",,"Allamakee",6889,1002,-0.0137795275590551,-0.021484375,-0.00988142292490119,1895
2014-11-30,"Gordo","AL",,"Pickens",6890,1008,0.0120481927710843,0.0467289719626168,0.0980392156862745,1057
2014-11-30,"Town of Rowley","MA","Boston","Essex",6891,2175,0.0111576011157601,0.0371959942775393,0.0924158714213963,1877
2014-11-30,"Dade City","FL","Tampa","Pasco",6892,906,-0.0033003300330033,0.00443458980044346,-0.0330843116328709,2174
2014-11-30,"Watervliet","MI","Niles","Berrien",6893,928,0.0462232243517475,0.0715935334872979,0.138650306748466,1283
2014-11-30,"Ponte Vedra","FL","Jacksonville","Saint Johns",6894,2038,0.00691699604743083,0.00791295746785361,0.0494335736354274,1655
2014-11-30,"Colona","IL","Davenport","Henry",6895,1184,-0.00336700336700337,-0.00754400670578374,-0.0166112956810631,2208
2014-11-30,"Geneva","FL","Orlando","Seminole",6896,1671,0.00602046959662854,0.0023995200959808,0.0314814814814815,1586
2014-11-30,"Brighton","IL","St. Louis","Macoupin",6897,1117,0.00721370604147881,0.0117753623188406,-0.0303819444444444,2175
2014-11-30,"Madison","IL","St. Louis","Madison",6898,705,0.00858369098712446,0.0763358778625954,-0.06,1565
2014-11-30,"Altoona","WI","Eau Claire","Eau Claire",6899,1104,-0.000904977375565611,0.00363636363636364,0.00914076782449726,2095
2014-11-30,"Tryon","NC",,"Polk",6900,1211,-0.00737704918032787,-0.0170454545454545,-0.0381254964257347,1543
2014-11-30,"Waterford North","WI","Racine","Racine",6901,1407,-0.0441576086956522,-0.0563380281690141,-0.0694444444444444,2070
2014-11-30,"Vass","NC","Southern Pines","Moore",6902,1285,0.0102201257861635,0.0628618693134822,0.0182250396196513,1359
